MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,PROJECT,DEPTH,TEMP,OXYGEN,OXYMETH,Meter,Calib
5244,JIMMY P,1,8/24/2021,CW,3,2,24.4,8.4,M,,
5244,JIMMY P,1,8/24/2021,CW,3,3,21.1,4.6,M,,
5244,JIMMY P,1,8/24/2021,CW,3,4,17.2,0.8,M,,
5244,JIMMY P,1,8/24/2021,CW,3,5,14.1,0.4,M,,
5244,JIMMY P,1,8/24/2021,CW,3,6,11.3,0.4,M,,
5244,JIMMY P,1,8/24/2021,CW,3,7,9.3,0.5,M,,
5244,JIMMY P,1,8/24/2021,CW,3,8,8.5,0.5,M,,
5244,JIMMY P,1,8/24/2021,CW,3,9,8,0.6,M,,
5244,JIMMY P,1,10/7/2021,CW,3,0,18.7,8.5,M,,
5244,JIMMY P,1,10/7/2021,CW,3,1,18.3,8.5,M,,
5244,JIMMY P,1,10/7/2021,CW,3,2,16.6,8.1,M,,
5244,JIMMY P,1,10/7/2021,CW,3,3,16.3,8.1,M,,
5244,JIMMY P,1,10/7/2021,CW,3,4,15.6,5.5,M,,
5244,JIMMY P,1,10/7/2021,CW,3,5,14.7,3.4,M,,
5244,JIMMY P,1,10/7/2021,CW,3,6,12.8,0.3,M,,
5244,JIMMY P,1,10/7/2021,CW,3,7,9.4,0.3,M,,
5244,JIMMY P,1,10/7/2021,CW,3,8,8.8,0.3,M,,
5244,JIMMY P,1,10/7/2021,CW,3,9,8.4,0.3,M,,
5316,KEZAR P,1,8/16/2021,CW,3,0,27,7.6,M,,
5316,KEZAR P,1,8/16/2021,CW,3,1,26,7.6,M,,
5316,KEZAR P,1,8/16/2021,CW,3,2,25.4,7.4,M,,
5316,KEZAR P,1,8/16/2021,CW,3,3,24,8.7,M,,
5316,KEZAR P,1,8/16/2021,CW,3,3.7,21.1,11.2,M,,
5316,KEZAR P,1,8/16/2021,CW,3,4,19.7,10.1,M,,
5316,KEZAR P,1,8/16/2021,CW,3,5,15.2,6.9,M,,
5316,KEZAR P,1,8/16/2021,CW,3,6,11.1,0.4,M,,
5316,KEZAR P,1,8/16/2021,CW,3,7,10,0.4,M,,
5246,LOON P,1,8/16/2021,CW,3,0,26.9,7.1,M,,
5246,LOON P,1,8/16/2021,CW,3,1,25.2,7.2,M,,
5246,LOON P,1,8/16/2021,CW,3,2,24.5,6.8,M,,
5246,LOON P,1,8/16/2021,CW,3,3,19.6,0.2,M,,
5246,LOON P,1,8/16/2021,CW,3,4,15.6,0.6,M,,
5246,LOON P,1,8/16/2021,CW,3,5,13.2,0.2,M,,
5246,LOON P,1,8/16/2021,CW,3,6,12.5,0.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,0,23.8,8.6,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,1,23.4,8.7,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,2,21.8,9.1,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,3,20.6,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,4,19.1,9.5,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,5,17.7,9.5,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,6,16.2,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,7,13.6,9.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,8,13,9.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,9,11.8,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,10,10.9,8.8,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,11,10.3,9.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,12,9.9,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,13,9.7,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,14,9.3,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,15,8.9,9.3,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,16,8.7,9.5,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,17,7.8,9.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,18,7.5,10,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,19,7.5,9.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,20,7.4,9.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,21,7.3,9.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,22,7.3,9.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,23,7.3,9.8,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,24,7.3,9.8,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,25,7.3,9.8,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,26,7.2,9.7,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,27,7.2,9.7,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,28,7.2,9.6,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,29,7.1,9.4,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,30,7.1,9.4,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,31,7.1,9.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,32,7.1,9.2,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,33,7.1,9.1,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,34,7.1,8.9,M,,
5312,MARANACOOK L,1,6/8/2021,CW,3,35,7.1,8.7,M,,
5312,MARANACOOK L,1,6/13/2021,EI,3,,,,,,
5312,MARANACOOK L,1,7/5/2021,EI,3,,,,,,
5312,MARANACOOK L,1,7/7/2021,CW,3,0,22.2,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,1,22.2,9.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,2,22.2,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,3,22.1,9.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,4,21.7,9.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,5,21.7,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,6,21.5,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,7,20.4,8.8,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,8,14.4,8,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,9,12.3,7.9,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,10,11.5,8.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,11,10.6,8,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,12,10,8.3,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,13,9.7,8.6,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,14,9.1,8.8,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,15,8.7,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,16,8.2,9.3,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,17,8.1,9.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,18,7.9,9.5,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,19,7.8,9.5,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,20,7.7,9.6,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,21,7.6,9.7,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,22,7.6,9.6,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,23,7.5,9.5,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,24,7.5,9.6,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,25,7.4,9.5,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,26,7.3,9.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,27,7.3,9.1,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,28,7.3,9,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,29,7.3,8.9,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,30,7.2,8.8,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,31,7.2,8.5,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,32,7.2,8.2,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,33,7.2,7.9,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,34,7.1,7.6,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,35,7.1,7.3,M,,
5312,MARANACOOK L,1,7/7/2021,CW,3,36,7.1,6,M,,
5312,MARANACOOK L,1,7/28/2021,EI,3,,,,,,
5312,MARANACOOK L,1,8/12/2021,CW,3,0,25.8,9.2,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,1,24.5,9.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,2,24.3,9.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,3,24,9.6,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,4,23.8,9.6,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,5,23.2,9.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,6,21.9,8.3,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,7,20.4,7.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,8,18.5,5.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,9,14.2,5.3,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,10,12.1,5.9,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,11,11.1,6.5,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,12,10.4,6.8,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,13,9.9,7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,14,9.3,8,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,15,8.9,8.2,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,16,8.3,8.2,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,17,8.2,8.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,18,8,8.7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,19,7.9,8.7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,20,7.8,8.7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,21,7.7,8.8,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,22,7.6,8.9,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,23,7.6,8.8,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,24,7.5,8.7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,25,7.5,8.3,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,26,7.4,7.8,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,27,7.4,7.6,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,28,7.3,7.5,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,29,7.3,7.3,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,30,7.3,7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,31,7.2,6.9,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,32,7.2,6.7,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,33,7.2,6.4,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,34,7.2,6.1,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,35,7.2,5.9,M,,
5312,MARANACOOK L,1,8/12/2021,CW,3,36,7.1,4.4,M,,
5312,MARANACOOK L,1,8/28/2021,EI,3,,,,,,
5312,MARANACOOK L,1,9/12/2021,EI,3,,,,,,
5312,MARANACOOK L,1,9/20/2021,CW,3,0,21.6,8.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,1,21.6,8.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,2,21.2,8.3,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,3,21.1,8.3,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,4,21,8.3,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,5,21,8.3,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,6,20.9,8.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,7,20.9,8.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,8,20.5,7.9,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,9,16.1,1.9,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,10,13.6,2.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,11,11.7,3.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,12,10.7,4.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,13,9.8,5.1,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,14,9,6.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,15,8.7,6.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,16,8.5,6.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,17,8.1,6,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,18,8,6.3,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,19,7.9,6.7,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,20,7.7,6.5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,21,7.7,6,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,22,7.7,6.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,23,7.6,6.1,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,24,7.6,6,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,25,7.5,5.6,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,26,7.4,5.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,27,7.4,5,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,28,7.3,4.7,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,29,7.3,4.4,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,30,7.3,4.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,31,7.3,3.6,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,32,7.2,2.7,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,33,7.2,2.4,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,34,7.2,2.2,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,35,7.2,1.7,M,,
5312,MARANACOOK L,1,9/20/2021,CW,3,36,7.2,1.5,M,,
5312,MARANACOOK L,1,10/8/2021,EI,3,,,,,,
5312,MARANACOOK L,1,10/14/2021,CW,3,0,18.3,10.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,1,18.2,10.3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,2,17.9,10.3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,3,17.8,10.3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,4,17.7,10.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,5,17.7,10.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,6,17.7,10.1,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,7,17.7,10.1,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,8,17.6,10,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,9,17.6,9.8,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,10,16.2,4.9,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,11,12.7,2.1,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,12,11.2,2.7,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,13,10.3,4,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,14,9.5,5.9,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,15,9.1,5.6,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,16,8.6,5.9,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,17,8.3,6.4,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,18,8,6.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,19,7.9,6.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,20,7.8,6.3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,21,7.7,6.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,22,7.6,6.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,23,7.6,6.1,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,24,7.5,5.7,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,25,7.4,5.5,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,26,7.4,5.2,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,27,7.4,5.1,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,28,7.3,4.6,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,29,7.3,4.3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,30,7.3,3.9,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,31,7.3,3.4,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,32,7.2,3,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,33,7.2,1.6,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,34,7.2,0.9,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,35,7.1,0.5,M,,
5312,MARANACOOK L,1,10/14/2021,CW,3,36,7.1,0.5,M,,
5312,MARANACOOK L,1,10/24/2021,EI,3,,,,,,
5312,MARANACOOK L,2,5/20/2021,EI,3,,,,,,
5312,MARANACOOK L,2,5/23/2021,EI,3,,,,,,
5312,MARANACOOK L,2,6/6/2021,EI,3,,,,,,
5312,MARANACOOK L,2,6/6/2021,EI,3,,,,,,
5312,MARANACOOK L,2,6/8/2021,CW,3,0,26,8.2,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,1,25.7,8.2,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,2,23.8,8.8,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,3,20.8,9.1,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,4,18.8,8.4,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,5,17.7,7.6,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,6,16,6.3,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,7,12.5,5.1,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,8,11,3.5,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,9,10.2,2.3,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,10,10,1.7,M,,
5312,MARANACOOK L,2,6/8/2021,CW,3,11,9.8,1.1,M,,
5312,MARANACOOK L,2,6/18/2021,EI,3,,,,,,
5312,MARANACOOK L,2,6/28/2021,EI,3,,,,,,
5312,MARANACOOK L,2,7/7/2021,EI,3,,,,,,
5312,MARANACOOK L,2,7/7/2021,CW,3,0,23.3,8.8,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,1,23.3,8.8,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,2,22.6,8.9,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,3,21.8,8.7,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,4,21.7,8.5,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,5,20.9,7.5,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,6,20.2,5.8,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,7,14,1.4,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,8,11.8,0.4,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,9,10.9,0.2,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,10,10.3,0.2,M,,
5312,MARANACOOK L,2,7/7/2021,CW,3,11,10.1,0.2,M,,
5312,MARANACOOK L,2,7/10/2021,EI,3,,,,,,
5312,MARANACOOK L,2,7/24/2021,EI,3,,,,,,
5312,MARANACOOK L,2,8/1/2021,EI,3,,,,,,
5312,MARANACOOK L,2,8/8/2021,EI,3,,,,,,
5312,MARANACOOK L,2,8/12/2021,CW,3,0,26.7,9.5,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,1,25.6,9.6,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,2,25.3,9.6,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,3,24.3,9,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,4,22.9,7.4,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,5,22.2,4.8,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,6,20.2,0.3,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,7,16.6,0.3,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,8,13.5,0.4,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,9,11.5,0.4,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,10,11,0.4,M,,
5312,MARANACOOK L,2,8/12/2021,CW,3,11,10.7,0.4,M,,
5312,MARANACOOK L,2,8/15/2021,EI,3,,,,,,
5312,MARANACOOK L,2,8/20/2021,EI,3,,,,,,
5312,MARANACOOK L,2,9/5/2021,EI,3,,,,,,
5312,MARANACOOK L,2,9/19/2021,EI,3,,,,,,
5312,MARANACOOK L,2,9/20/2021,CW,3,0,21.8,7.9,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,1,21.6,7.9,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,2,21.2,8,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,3,21.1,7.9,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,4,21,7.5,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,5,20.9,7.3,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,6,20.8,6.3,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,7,18.4,0.3,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,8,14.2,0.2,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,9,12.1,0.2,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,10,11.2,0.2,M,,
5312,MARANACOOK L,2,9/20/2021,CW,3,11,10.9,0.2,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,0,18.4,10.1,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,1,18.3,10.1,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,2,18.2,10,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,3,18.1,10.1,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,4,17.7,10.2,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,5,17.5,9.3,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,6,17.4,9.5,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,7,17.1,7.5,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,8,15.9,0.3,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,9,12.8,0.2,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,10,11.4,0.2,M,,
5312,MARANACOOK L,2,10/14/2021,CW,3,11,10.8,0.2,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,0,26.7,8.2,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,1,25.7,8.3,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,2,25.7,8.4,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,3,20.9,9.8,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,4,17.3,10.3,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,5,15.5,10.9,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,6,12.7,11.2,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,7,10.5,10.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,8,9.3,10.5,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,9,8,9.5,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,10,6.8,9.8,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,11,6,9.7,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,12,5.6,9.7,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,13,5.4,9.5,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,14,5.3,9.5,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,15,5.2,9.7,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,16,5.1,9.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,17,5.1,9.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,18,5.1,9.7,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,19,5,9.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,20,5,9.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,21,4.9,9.6,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,22,4.9,9.2,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,23,4.9,8.9,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,24,4.9,8.7,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,25,4.9,8.4,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,26,4.8,7.8,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,27,4.8,7.4,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,28,4.8,7.1,M,,
103,NARROWS P (LOWER),1,6/9/2021,CW,3,29,4.8,6.9,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,0,22.2,8.7,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,1,22.2,8.7,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,2,22.2,8.7,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,3,22.2,8.7,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,4,22.1,8.6,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,5,18.8,10.4,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,6,14,11.3,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,7,11.5,10.4,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,8,10.1,10.2,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,9,8.7,9.3,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,10,7.8,8.9,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,11,6.9,9.2,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,12,6.1,9.2,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,13,5.7,8.9,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,14,5.6,8.7,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,15,5.4,8.6,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,16,5.3,8.4,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,17,5.2,8.6,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,18,5.2,8.8,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,19,5.1,8.9,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,20,5,8.8,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,21,5,8.4,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,22,5,8.3,M,,
103,NARROWS P (LOWER),1,7/8/2021,CW,3,23,4.9,7.9,M,,
