MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,REP,SCOPETYPE,BOTTOM
5236,COBBOSSEECONTEE L,2,5/20/2000,EI,5.5,1,4,N
5236,COBBOSSEECONTEE L,2,6/4/2000,EI,4,1,4,N
5236,COBBOSSEECONTEE L,2,6/16/2000,EI,4,1,4,N
5236,COBBOSSEECONTEE L,2,6/29/2000,CW,5.3,1,4,N
5236,COBBOSSEECONTEE L,2,7/1/2000,EI,6.4,1,4,N
5236,COBBOSSEECONTEE L,2,7/15/2000,EI,4.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/25/2000,CW,4.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/30/2000,EI,4,1,4,N
5236,COBBOSSEECONTEE L,2,8/13/2000,EI,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,8/15/2000,CW,3.3,1,4,N
5236,COBBOSSEECONTEE L,2,8/26/2000,EI,3,1,4,N
5236,COBBOSSEECONTEE L,2,9/9/2000,EI,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,9/23/2000,EI,2.8,1,4,N
5236,COBBOSSEECONTEE L,2,9/26/2000,CW,2.85,1,4,N
5236,COBBOSSEECONTEE L,2,10/20/2000,CW,3.3,1,4,N
5236,COBBOSSEECONTEE L,2,5/4/2001,CW,5.85,1,4,N
5236,COBBOSSEECONTEE L,2,5/12/2001,El,5.1,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2001,El,6.3,1,4,N
5236,COBBOSSEECONTEE L,2,6/8/2001,CW,6.85,1,4,N
5236,COBBOSSEECONTEE L,2,6/9/2001,El,6.3,1,4,N
5236,COBBOSSEECONTEE L,2,6/24/2001,El,6.2,1,4,N
5236,COBBOSSEECONTEE L,2,7/7/2001,El,5.2,1,4,N
5236,COBBOSSEECONTEE L,2,7/10/2001,CW,5.2,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2001,El,5.8,1,4,N
5236,COBBOSSEECONTEE L,2,8/5/2001,El,4.1,1,4,N
5236,COBBOSSEECONTEE L,2,8/14/2001,CW,3.55,1,4,N
5236,COBBOSSEECONTEE L,2,8/18/2001,El,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,9/2/2001,El,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,9/12/2001,CW,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,10/2/2001,CW,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,5/8/2002,CW,5.3,1,4,N
5236,COBBOSSEECONTEE L,2,5/19/2002,EI,5.2,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2002,EI,6.5,1,4,N
5236,COBBOSSEECONTEE L,2,6/8/2002,EI,7.4,1,4,N
5236,COBBOSSEECONTEE L,2,6/18/2002,CW,5.3,1,4,N
5236,COBBOSSEECONTEE L,2,6/23/2002,EI,6,1,4,N
5236,COBBOSSEECONTEE L,2,7/7/2002,EI,6.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2002,EI,6.6,1,4,N
5236,COBBOSSEECONTEE L,2,7/24/2002,CW,6,1,4,N
5236,COBBOSSEECONTEE L,2,8/10/2002,EI,4.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/24/2002,EI,3.6,1,4,N
5236,COBBOSSEECONTEE L,2,8/26/2002,CW,3.85,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2002,EI,4,1,4,N
5236,COBBOSSEECONTEE L,2,9/24/2002,CW,3.7,1,4,N
5236,COBBOSSEECONTEE L,2,10/9/2002,CW,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,10/24/2002,CW,2.65,1,4,N
5236,COBBOSSEECONTEE L,2,5/17/2003,EI,4.1,1,4,N
5236,COBBOSSEECONTEE L,2,5/23/2003,CW,4.05,1,4,N
5236,COBBOSSEECONTEE L,2,5/31/2003,EI,4.7,1,4,N
5236,COBBOSSEECONTEE L,2,6/16/2003,EI,4.8,1,4,N
5236,COBBOSSEECONTEE L,2,6/16/2003,CW,4.3,1,4,N
5236,COBBOSSEECONTEE L,2,6/28/2003,EI,5.1,1,4,N
5236,COBBOSSEECONTEE L,2,7/13/2003,EI,5.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2003,CW,5.28,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2003,CW,5.58,1,4,N
5236,COBBOSSEECONTEE L,2,7/29/2003,EI,4.4,1,4,N
5236,COBBOSSEECONTEE L,2,8/9/2003,EI,3.9,1,4,N
5236,COBBOSSEECONTEE L,2,8/20/2003,CW,3.23,1,4,N
5236,COBBOSSEECONTEE L,2,8/31/2003,EI,2.8,1,4,N
5236,COBBOSSEECONTEE L,2,9/14/2003,EI,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2003,EI,3.1,1,4,N
5236,COBBOSSEECONTEE L,2,9/30/2003,CW,3.12,1,4,N
5236,COBBOSSEECONTEE L,2,10/31/2003,CW,5.23,1,4,N
5236,COBBOSSEECONTEE L,2,10/31/2003,CW,5.37,1,4,N
5236,COBBOSSEECONTEE L,2,5/1/2004,EI,5.1,1,4,N
5236,COBBOSSEECONTEE L,2,5/15/2004,EI,6.8,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2004,CW,5.79,1,4,N
5236,COBBOSSEECONTEE L,2,5/31/2004,EI,5.9,1,4,N
5236,COBBOSSEECONTEE L,2,6/13/2004,EI,5.2,1,4,N
5236,COBBOSSEECONTEE L,2,6/21/2004,CW,6.64,1,4,N
5236,COBBOSSEECONTEE L,2,6/27/2004,EI,6,1,4,N
5236,COBBOSSEECONTEE L,2,7/11/2004,EI,5.9,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2004,CW,5.91,1,4,N
5236,COBBOSSEECONTEE L,2,7/25/2004,EI,5.3,1,4,N
5236,COBBOSSEECONTEE L,2,8/7/2004,EI,4.9,1,4,N
5236,COBBOSSEECONTEE L,2,8/16/2004,CW,3.89,1,4,N
5236,COBBOSSEECONTEE L,2,8/28/2004,EI,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,9/12/2004,EI,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2004,CW,2.95,1,4,N
5236,COBBOSSEECONTEE L,2,9/24/2004,EI,3.4,1,4,N
5236,COBBOSSEECONTEE L,2,10/19/2004,CW,3.78,1,4,N
5236,COBBOSSEECONTEE L,2,5/27/2005,CW,4.48,1,4,N
5236,COBBOSSEECONTEE L,2,5/28/2005,EI,4.4,1,4,N
5236,COBBOSSEECONTEE L,2,6/4/2005,EI,4.8,1,4,N
5236,COBBOSSEECONTEE L,2,6/23/2005,EI,4.7,1,4,N
5236,COBBOSSEECONTEE L,2,6/28/2005,CW,5.03,1,4,N
5236,COBBOSSEECONTEE L,2,7/4/2005,EI,5.6,1,4,N
5236,COBBOSSEECONTEE L,2,7/16/2005,EI,5.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/25/2005,CW,4.07,1,4,N
5236,COBBOSSEECONTEE L,2,7/30/2005,EI,3.5,1,4,N
5236,COBBOSSEECONTEE L,2,8/13/2005,EI,2.3,1,4,N
5236,COBBOSSEECONTEE L,2,8/22/2005,CW,2.47,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2005,EI,2.25,1,4,N
5236,COBBOSSEECONTEE L,2,9/23/2005,EI,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,9/28/2005,CW,2.53,1,4,N
5236,COBBOSSEECONTEE L,2,10/2/2005,EI,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,10/24/2005,CW,3.12,1,4,N
5236,COBBOSSEECONTEE L,2,5/21/2006,EI,4.3,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2006,CW,4.4,2,4,N
5236,COBBOSSEECONTEE L,2,5/26/2006,CW,4.5,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2006,EI,4.9,1,4,N
5236,COBBOSSEECONTEE L,2,6/19/2006,CW,4.47,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2006,EI,6.7,1,4,N
5236,COBBOSSEECONTEE L,2,7/8/2006,EI,5.4,1,4,N
5236,COBBOSSEECONTEE L,2,7/19/2006,CW,6.86,1,4,N
5236,COBBOSSEECONTEE L,2,7/23/2006,EI,5.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/6/2006,EI,4.6,1,4,N
5236,COBBOSSEECONTEE L,2,8/17/2006,CW,3.59,1,4,N
5236,COBBOSSEECONTEE L,2,8/19/2006,EI,3.25,1,4,N
5236,COBBOSSEECONTEE L,2,9/1/2006,EI,2.5,1,4,N
5236,COBBOSSEECONTEE L,2,9/16/2006,EI,2.55,1,4,N
5236,COBBOSSEECONTEE L,2,9/25/2006,CW,3.15,1,4,N
5236,COBBOSSEECONTEE L,2,10/27/2006,CW,3.55,1,4,N
5236,COBBOSSEECONTEE L,2,10/27/2006,CW,3.68,2,4,N
5236,COBBOSSEECONTEE L,2,5/13/2007,EI,4.3,1,4,N
5236,COBBOSSEECONTEE L,2,5/22/2007,CW,5.41,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2007,EI,4.5,1,4,N
5236,COBBOSSEECONTEE L,2,6/8/2007,EI,5.5,1,4,N
5236,COBBOSSEECONTEE L,2,6/13/2007,CW,5.57,1,4,N
5236,COBBOSSEECONTEE L,2,6/24/2007,EI,5.35,1,4,N
5236,COBBOSSEECONTEE L,2,7/8/2007,EI,4.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/12/2007,CW,4.51,1,4,N
5236,COBBOSSEECONTEE L,2,7/16/2007,EI,4.6,2,4,N
5236,COBBOSSEECONTEE L,2,7/16/2007,EI,4.6,1,4,N
5236,COBBOSSEECONTEE L,2,7/22/2007,EI,5.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/4/2007,EI,3.9,1,4,N
5236,COBBOSSEECONTEE L,2,8/14/2007,CW,2.79,1,4,N
5236,COBBOSSEECONTEE L,2,8/19/2007,EI,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/29/2007,CW,2.98,1,4,N
5236,COBBOSSEECONTEE L,2,9/2/2007,EI,3,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2007,EI,2.5,1,4,N
5236,COBBOSSEECONTEE L,2,9/26/2007,CW,2.4,1,4,N
5236,COBBOSSEECONTEE L,2,10/26/2007,CW,4.04,1,4,N
5236,COBBOSSEECONTEE L,2,10/26/2007,CW,4.05,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2008,EI,5.6,1,4,N
5236,COBBOSSEECONTEE L,2,5/27/2008,CW,4.6,1,4,N
5236,COBBOSSEECONTEE L,2,6/14/2008,EI,6.1,1,4,N
5236,COBBOSSEECONTEE L,2,6/19/2008,CW,6.17,1,4,N
5236,COBBOSSEECONTEE L,2,7/4/2008,EI,4.55,1,4,N
5236,COBBOSSEECONTEE L,2,7/18/2008,CW,3.64,1,4,N
5236,COBBOSSEECONTEE L,2,7/20/2008,EI,3.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/10/2008,EI,2.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/15/2008,CW,2.82,1,4,N
5236,COBBOSSEECONTEE L,2,9/17/2008,CW,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,9/17/2008,CW,2.5,1,4,N
5236,COBBOSSEECONTEE L,2,10/10/2008,CW,2.78,1,4,N
5236,COBBOSSEECONTEE L,2,5/3/2009,EI,4.2,1,4,N
5236,COBBOSSEECONTEE L,2,5/3/2009,EI,4.2,2,4,N
5236,COBBOSSEECONTEE L,2,5/15/2009,EI,4,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2009,CW,4.54,1,4,N
5236,COBBOSSEECONTEE L,2,6/4/2009,EI,4.3,1,4,N
5236,COBBOSSEECONTEE L,2,6/25/2009,CW,4.58,1,4,N
5236,COBBOSSEECONTEE L,2,6/27/2009,EI,3.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/10/2009,EI,4.6,1,4,N
5236,COBBOSSEECONTEE L,2,7/20/2009,CW,4.66,1,4,N
5236,COBBOSSEECONTEE L,2,7/28/2009,EI,3.1,1,4,N
5236,COBBOSSEECONTEE L,2,7/28/2009,EI,3.1,2,4,N
5236,COBBOSSEECONTEE L,2,8/9/2009,EI,2.1,1,4,N
5236,COBBOSSEECONTEE L,2,8/17/2009,CW,2.53,1,4,N
5236,COBBOSSEECONTEE L,2,8/22/2009,EI,2.4,1,4,N
5236,COBBOSSEECONTEE L,2,9/3/2009,EI,1.9,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2009,CW,2.09,1,4,N
5236,COBBOSSEECONTEE L,2,10/30/2009,CW,4.04,1,4,N
5236,COBBOSSEECONTEE L,2,5/2/2010,EI,5.3,1,4,N
5236,COBBOSSEECONTEE L,2,5/2/2010,EI,5.4,2,4,N
5236,COBBOSSEECONTEE L,2,5/21/2010,EI,4.6,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2010,CW,4.51,1,4,N
5236,COBBOSSEECONTEE L,2,6/5/2010,EI,5.8,1,4,N
5236,COBBOSSEECONTEE L,2,6/14/2010,CW,5.31,1,4,N
5236,COBBOSSEECONTEE L,2,6/18/2010,EI,5.6,1,4,N
5236,COBBOSSEECONTEE L,2,7/4/2010,EI,6.9,1,4,N
5236,COBBOSSEECONTEE L,2,7/9/2010,CW,6.67,1,4,N
5236,COBBOSSEECONTEE L,2,7/9/2010,CW,6.54,1,4,N
5236,COBBOSSEECONTEE L,2,7/15/2010,CW,5.98,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2010,EI,7.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2010,EI,7.5,2,4,N
5236,COBBOSSEECONTEE L,2,8/1/2010,EI,5.7,1,4,N
5236,COBBOSSEECONTEE L,2,8/5/2010,CW,4.96,1,4,N
5236,COBBOSSEECONTEE L,2,8/17/2010,EI,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,8/30/2010,EI,2.4,1,4,N
5236,COBBOSSEECONTEE L,2,9/16/2010,CW,2.07,1,4,N
5236,COBBOSSEECONTEE L,2,10/26/2010,CW,3.24,1,4,N
5236,COBBOSSEECONTEE L,2,10/26/2010,CW,3.41,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2011,CW,4.45,1,4,N
5236,COBBOSSEECONTEE L,2,6/16/2011,CW,4.24,1,4,N
5236,COBBOSSEECONTEE L,2,6/30/2011,CW,5.7,1,4,N
5236,COBBOSSEECONTEE L,2,7/11/2011,CW,6.37,1,4,N
5236,COBBOSSEECONTEE L,2,8/9/2011,CW,3.54,1,4,N
5236,COBBOSSEECONTEE L,2,8/20/2011,EI,2.74,1,4,N
5236,COBBOSSEECONTEE L,2,9/5/2011,EI,2.6,2,4,N
5236,COBBOSSEECONTEE L,2,9/5/2011,EI,2.6,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2011,CW,3.12,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2011,CW,3.07,1,4,N
5236,COBBOSSEECONTEE L,2,9/25/2011,EI,2.87,1,4,N
5236,COBBOSSEECONTEE L,2,10/8/2011,EI,2.84,1,4,N
5236,COBBOSSEECONTEE L,2,4/15/2012,EI,5.53,1,4,N
5236,COBBOSSEECONTEE L,2,5/13/2012,EI,4.95,1,4,N
5236,COBBOSSEECONTEE L,2,5/28/2012,EI,5.55,1,4,N
5236,COBBOSSEECONTEE L,2,6/1/2012,CW,4.41,1,4,N
5236,COBBOSSEECONTEE L,2,6/1/2012,CW,4.28,1,4,N
5236,COBBOSSEECONTEE L,2,6/17/2012,EI,6.2,1,4,N
5236,COBBOSSEECONTEE L,2,6/19/2012,CW,6.21,1,4,N
5236,COBBOSSEECONTEE L,2,6/19/2012,CW,6.26,1,4,N
5236,COBBOSSEECONTEE L,2,7/8/2012,EI,6.33,1,4,N
5236,COBBOSSEECONTEE L,2,7/11/2012,CW,6.19,1,4,N
5236,COBBOSSEECONTEE L,2,7/11/2012,CW,6.11,1,4,N
5236,COBBOSSEECONTEE L,2,7/22/2012,EI,6.34,1,4,N
5236,COBBOSSEECONTEE L,2,7/23/2012,CW,6.79,1,4,N
5236,COBBOSSEECONTEE L,2,7/23/2012,CW,6.96,1,4,N
5236,COBBOSSEECONTEE L,2,8/3/2012,CW,6.65,1,4,N
5236,COBBOSSEECONTEE L,2,8/12/2012,EI,5.53,1,4,N
5236,COBBOSSEECONTEE L,2,8/14/2012,CW,5.36,1,4,N
5236,COBBOSSEECONTEE L,2,8/25/2012,EI,5.42,1,4,N
5236,COBBOSSEECONTEE L,2,8/27/2012,CW,5.12,1,4,N
5236,COBBOSSEECONTEE L,2,8/27/2012,CW,5.1,1,4,N
5236,COBBOSSEECONTEE L,2,9/9/2012,EI,4.4,1,4,N
5236,COBBOSSEECONTEE L,2,9/25/2012,CW,3.77,1,4,N
5236,COBBOSSEECONTEE L,2,10/6/2012,EI,5.6,1,4,N
5236,COBBOSSEECONTEE L,2,10/26/2012,CW,3.33,1,4,N
5236,COBBOSSEECONTEE L,2,5/31/2013,CW,7.87,1,4,N
5236,COBBOSSEECONTEE L,2,5/31/2013,CW,7.94,2,4,N
5236,COBBOSSEECONTEE L,2,6/4/2013,EI,6.73,1,4,N
5236,COBBOSSEECONTEE L,2,6/16/2013,EI,5.55,1,4,N
5236,COBBOSSEECONTEE L,2,6/18/2013,CW,6.17,1,4,N
5236,COBBOSSEECONTEE L,2,7/3/2013,CW,6.71,1,4,N
5236,COBBOSSEECONTEE L,2,7/7/2013,EI,6.5,1,4,N
5236,COBBOSSEECONTEE L,2,7/20/2013,EI,4.62,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2013,EI,3.69,1,4,N
5236,COBBOSSEECONTEE L,2,7/25/2013,CW,3.14,1,4,N
5236,COBBOSSEECONTEE L,2,7/25/2013,CW,3.16,1,4,N
5236,COBBOSSEECONTEE L,2,8/7/2013,CW,2.03,1,4,N
5236,COBBOSSEECONTEE L,2,8/7/2013,CW,2.1,1,4,N
5236,COBBOSSEECONTEE L,2,8/11/2013,EI,1.87,1,4,N
5236,COBBOSSEECONTEE L,2,8/25/2013,EI,2.71,1,4,N
5236,COBBOSSEECONTEE L,2,8/29/2013,CW,2.79,2,4,N
5236,COBBOSSEECONTEE L,2,8/29/2013,CW,2.77,1,4,N
5236,COBBOSSEECONTEE L,2,9/10/2013,CW,3.05,1,4,N
5236,COBBOSSEECONTEE L,2,9/15/2013,EI,3.3,1,4,N
5236,COBBOSSEECONTEE L,2,9/29/2013,EI,3.95,1,4,N
5236,COBBOSSEECONTEE L,2,10/1/2013,CW,4.31,1,4,N
5236,COBBOSSEECONTEE L,2,10/1/2013,CW,4.64,1,4,N
5236,COBBOSSEECONTEE L,2,5/29/2014,CW,5.81,1,4,N
5236,COBBOSSEECONTEE L,2,6/8/2014,EI,5.94,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2014,CW,6.57,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2014,CW,6.61,1,4,N
5236,COBBOSSEECONTEE L,2,6/22/2014,EI,6.18,1,4,N
5236,COBBOSSEECONTEE L,2,7/2/2014,CW,7.42,1,4,N
5236,COBBOSSEECONTEE L,2,7/2/2014,CW,7.14,1,4,N
5236,COBBOSSEECONTEE L,2,7/6/2014,EI,6.63,1,4,N
5236,COBBOSSEECONTEE L,2,7/20/2014,EI,5.38,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2014,CW,6.37,1,4,N
5236,COBBOSSEECONTEE L,2,8/1/2014,CW,5.27,1,4,N
5236,COBBOSSEECONTEE L,2,8/1/2014,CW,5.09,1,4,N
5236,COBBOSSEECONTEE L,2,8/3/2014,EI,4.68,1,4,N
5236,COBBOSSEECONTEE L,2,8/15/2014,CW,4.39,1,4,N
5236,COBBOSSEECONTEE L,2,8/16/2014,EI,4.13,1,4,N
5236,COBBOSSEECONTEE L,2,8/31/2014,EI,3.23,1,4,N
5236,COBBOSSEECONTEE L,2,9/12/2014,CW,3.28,1,4,N
5236,COBBOSSEECONTEE L,2,9/12/2014,CW,3.22,1,4,N
5236,COBBOSSEECONTEE L,2,9/12/2014,CW,3.21,2,4,N
5236,COBBOSSEECONTEE L,2,10/15/2014,CW,3.19,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2015,CW,2.57,1,4,N
5236,COBBOSSEECONTEE L,2,5/26/2015,CW,2.52,1,4,N
5236,COBBOSSEECONTEE L,2,6/7/2015,EI,3.08,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2015,CW,2.26,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2015,CW,2.24,1,4,N
5236,COBBOSSEECONTEE L,2,6/25/2015,CW,5.98,1,4,N
5236,COBBOSSEECONTEE L,2,6/27/2015,EI,4.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/6/2015,CW,6.28,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2015,CW,6.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/21/2015,CW,6.88,1,4,N
5236,COBBOSSEECONTEE L,2,8/25/2015,CW,3.96,1,4,N
5236,COBBOSSEECONTEE L,2,9/24/2015,CW,3.25,1,4,N
5236,COBBOSSEECONTEE L,2,10/20/2015,CW,4.54,1,4,N
5236,COBBOSSEECONTEE L,2,10/20/2015,CW,4.39,1,4,N
5236,COBBOSSEECONTEE L,2,5/12/2016,CW,7.74,1,4,N
5236,COBBOSSEECONTEE L,2,5/12/2016,CW,7.63,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2016,CW,7.35,1,4,N
5236,COBBOSSEECONTEE L,2,5/25/2016,CW,7.28,1,4,N
5236,COBBOSSEECONTEE L,2,5/30/2016,EI,5.64,1,4,N
5236,COBBOSSEECONTEE L,2,6/8/2016,CW,6.18,1,4,N
5236,COBBOSSEECONTEE L,2,6/11/2016,EI,5.35,1,4,N
5236,COBBOSSEECONTEE L,2,6/23/2016,CW,6.31,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2016,EI,5.97,1,4,N
5236,COBBOSSEECONTEE L,2,7/13/2016,CW,8.08,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2016,EI,7.33,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2016,EI,7.7,1,4,N
5236,COBBOSSEECONTEE L,2,7/28/2016,CW,8.35,1,4,N
5236,COBBOSSEECONTEE L,2,7/28/2016,CW,8.34,1,4,N
5236,COBBOSSEECONTEE L,2,7/31/2016,EI,6.81,1,4,N
5236,COBBOSSEECONTEE L,2,8/11/2016,CW,7.1,1,4,N
5236,COBBOSSEECONTEE L,2,8/14/2016,EI,6.31,1,4,N
5236,COBBOSSEECONTEE L,2,8/24/2016,CW,6.65,1,4,N
5236,COBBOSSEECONTEE L,2,8/24/2016,CW,7.04,1,4,N
5236,COBBOSSEECONTEE L,2,9/3/2016,EI,6.43,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2016,CW,6.38,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2016,CW,6.52,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2016,CW,4.88,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2016,CW,4.89,1,4,N
5236,COBBOSSEECONTEE L,2,10/5/2016,CW,4.5,1,4,N
5236,COBBOSSEECONTEE L,2,10/5/2016,CW,4.76,1,4,N
5236,COBBOSSEECONTEE L,2,10/19/2016,CW,4.38,1,4,N
5236,COBBOSSEECONTEE L,2,10/19/2016,CW,4.42,1,4,N
5236,COBBOSSEECONTEE L,2,5/18/2017,CW,5.94,1,4,N
5236,COBBOSSEECONTEE L,2,5/18/2017,CW,5.84,1,4,N
5236,COBBOSSEECONTEE L,2,6/4/2017,EI,6.37,1,4,N
5236,COBBOSSEECONTEE L,2,6/13/2017,CW,5.54,1,4,N
5236,COBBOSSEECONTEE L,2,6/18/2017,EI,5.4,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2017,CW,7.08,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2017,CW,7.12,1,4,N
5236,COBBOSSEECONTEE L,2,7/2/2017,EI,7.29,1,4,N
5236,COBBOSSEECONTEE L,2,7/16/2017,EI,6.92,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2017,CW,7.29,1,4,N
5236,COBBOSSEECONTEE L,2,7/17/2017,CW,7.19,1,4,N
5236,COBBOSSEECONTEE L,2,7/30/2017,EI,6.1,1,4,N
5236,COBBOSSEECONTEE L,2,8/10/2017,CW,5.44,1,4,N
5236,COBBOSSEECONTEE L,2,8/20/2017,EI,4.38,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2017,CW,3.44,1,4,N
5236,COBBOSSEECONTEE L,2,9/7/2017,CW,3.35,1,4,N
5236,COBBOSSEECONTEE L,2,9/25/2017,CW,2.83,1,4,N
5236,COBBOSSEECONTEE L,2,9/25/2017,CW,2.75,1,4,N
5236,COBBOSSEECONTEE L,2,10/5/2017,CW,3.95,1,4,N
5236,COBBOSSEECONTEE L,2,10/5/2017,CW,3.9,1,4,N
5236,COBBOSSEECONTEE L,2,10/16/2017,CW,3.28,1,4,N
5236,COBBOSSEECONTEE L,2,10/16/2017,CW,3.39,1,4,N
5236,COBBOSSEECONTEE L,2,5/29/2018,CW,6.44,1,4,N
5236,COBBOSSEECONTEE L,2,5/29/2018,CW,6.48,1,4,N
5236,COBBOSSEECONTEE L,2,6/10/2018,EI,5.76,1,4,N
5236,COBBOSSEECONTEE L,2,6/12/2018,CW,6.65,1,4,N
5236,COBBOSSEECONTEE L,2,6/12/2018,CW,6.65,1,4,N
5236,COBBOSSEECONTEE L,2,6/24/2018,EI,6.4,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2018,CW,6.6,1,4,N
5236,COBBOSSEECONTEE L,2,6/26/2018,CW,6.66,1,4,N
5236,COBBOSSEECONTEE L,2,7/8/2018,EI,7.4,2,4,N
5236,COBBOSSEECONTEE L,2,7/8/2018,EI,8,1,4,N
5236,COBBOSSEECONTEE L,2,7/9/2018,CW,7.84,1,4,N
5236,COBBOSSEECONTEE L,2,7/9/2018,CW,7.78,1,4,N
5236,COBBOSSEECONTEE L,2,7/23/2018,CW,7.01,1,4,N
5236,COBBOSSEECONTEE L,2,7/23/2018,CW,7.22,1,4,N
5236,COBBOSSEECONTEE L,2,8/2/2018,EI,5.74,1,4,N
5236,COBBOSSEECONTEE L,2,8/8/2018,CW,4.48,1,4,N
5236,COBBOSSEECONTEE L,2,8/8/2018,CW,4.68,1,4,N
5236,COBBOSSEECONTEE L,2,8/19/2018,EI,3.75,1,4,N
5236,COBBOSSEECONTEE L,2,8/23/2018,CW,3.6,1,4,N
5236,COBBOSSEECONTEE L,2,8/23/2018,CW,3.74,1,4,N
5236,COBBOSSEECONTEE L,2,9/3/2018,EI,3.34,1,4,N
5236,COBBOSSEECONTEE L,2,9/5/2018,CW,3.44,1,4,N
5236,COBBOSSEECONTEE L,2,9/5/2018,CW,3.43,1,4,N
5236,COBBOSSEECONTEE L,2,9/16/2018,EI,2.76,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2018,CW,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,9/21/2018,CW,3.2,1,4,N
5236,COBBOSSEECONTEE L,2,10/19/2018,CW,4.32,1,4,N
5236,COBBOSSEECONTEE L,2,10/19/2018,CW,4.2,1,4,N
5236,COBBOSSEECONTEE L,2,6/14/2019,CW,5.34,1,4,N
5236,COBBOSSEECONTEE L,2,6/14/2019,CW,5.61,1,4,N
5236,COBBOSSEECONTEE L,2,6/15/2019,EI,5.82,1,4,N
5236,COBBOSSEECONTEE L,2,6/30/2019,EI,5.8,1,4,N
5236,COBBOSSEECONTEE L,2,7/9/2019,CW,6.56,1,4,N
