"sampleid","midas","lake","station","date","agency","db","profile.max.depth","temp.min","temp.max","temp.mean","temp.sd","temp.se","thermo.depth","temp.epi","temp.hypo","meta.top","meta.bottom","do.min","do.max","do.mean","do.sd","do.se","do.max.depth","year","month"
"5312_2_1996-08-08_cw",5312,"maranacook",2,1996-08-08,"cw","dep",13,9,26.5,16.8928571428571,6.88414726138855,1.83986574658672,3.26950291162516,25.75,13.35,1.65466949335848,9.42303391965727,0.3,7.9,2.85714285714286,3.27219387372643,0.874530598470351,0,1996,8
"5312_2_1996-09-05_cw",5312,"maranacook",2,1996-09-05,"cw","dep",12,10,23,17.1153846153846,5.59446842185001,1.55162636568802,6.5266363825683,21.8571428571429,11.5833333333333,3.95083616415738,9.45865691395557,0.3,7.5,3.28461538461538,3.35058356953087,0.929284681743902,0,1996,9
"5312_2_1996-10-08_cw",5312,"maranacook",2,1996-10-08,"cw","dep",12,10,14,13.1538461538462,1.32891897459011,0.368575807986283,9.81362284191685,13.8,11,9.39892019623308,11.0774510055323,0.7,9.1,6.79230769230769,3.15633266583798,0.875409174546214,0,1996,10
"5312_2_1997-05-14_cw",5312,"maranacook",2,1997-05-14,"cw","dep",9,9,12,10.25,1.16069902309868,0.367045259092421,3.30940324515476,11.5,9.41666666666667,3.30940324515476,3.30940324515476,8.2,11.3,10.85,0.940744386111339,0.29748949561287,1,1997,5
"5312_2_1997-06-04_cw",5312,"maranacook",2,1997-06-04,"cw","dep",12,10,17,13.5769230769231,2.88564084336965,0.800332771026339,4.44138318447702,16.8,11.5625,3.09527810801023,6.66827821492893,5.6,10.1,8.71538461538461,1.60926802918084,0.4463306457828,1,1997,6
"5312_2_1997-07-01_cw",5312,"maranacook",2,1997-07-01,"cw","dep",12,11,26,17.8846153846154,6.18854400671732,1.71639328743728,5.23921617546621,23.9166666666667,12.7142857142857,1.29522905682246,9.57002477347203,1.3,8.9,5.62307692307692,2.72859971601853,0.756777398947792,4,1997,7
"5312_2_1997-08-04_cw",5312,"maranacook",2,1997-08-04,"cw","dep",12,11,24.5,18.0769230769231,5.88729618842609,1.632842175478,5.46874504215763,23.8333333333333,13.1428571428571,3.71110283258489,8.81194545114076,0.2,8,3.56153846153846,3.69764304693735,1.0255416618535,0,1997,8
"5312_2_1997-09-05_cw",5312,"maranacook",2,1997-09-05,"cw","dep",10,12,21,18.4545454545455,3.7446932147677,1.12906748621584,7.09139736715426,20.5625,12.8333333333333,5.66591556606048,9.19464990140567,0.4,8,5,3.53270434653114,1.06515043751831,0,1997,9
"5312_2_1997-10-02_cw",5312,"maranacook",2,1997-10-02,"cw","dep",12,11,15,14,1.59426053914242,0.442168316948219,8.8853697229337,14.9444444444444,11.875,8.18608498525105,10.570024773472,0.5,8.8,6.35384615384615,3.18240354255904,0.882639934762681,0,1997,10
"5312_2_1998-05-08_cw",5312,"maranacook",2,1998-05-08,"cw","dep",12,8.1,15.1,11.0076923076923,2.71583674597153,0.753237587953048,4.47929932938143,14.08,9.0875,3.48617006568188,5.41991466468344,6.9,10.6,9.52307692307692,1.15119781543243,0.319284827057213,1,1998,5
"5312_2_1998-06-09_cw",5312,"maranacook",2,1998-06-09,"cw","dep",12,9,17.8,13.8461538461538,3.56852336048946,0.989730304148908,7.22913670649715,16.4625,9.66,5.75071913652229,8.29323112921965,1.6,9.1,6.34615384615385,2.95511290946595,0.819600855374235,0,1998,6
"5312_2_1998-07-09_cw",5312,"maranacook",2,1998-07-09,"cw","dep",11,10,25.1,17.2416666666667,5.53459505512756,1.59769997246673,3.5319949917181,23.75,13.9875,0,8.26230807510088,0.3,8.6,3.95,3.35220415954529,0.967697986946027,1,1998,7
"5312_2_1998-08-06_cw",5312,"maranacook",2,1998-08-06,"cw","dep",11,10.2,25,18.25,6.02638139576917,1.73966646054334,5.09235487680495,23.65,12.85,1.48277984807168,9.19320363844289,0.2,8,3.175,3.71829017401572,1.07337791644656,0,1998,8
"5312_2_1998-08-12_cw",5312,"maranacook",2,1998-08-12,"cw","dep",11,10.1,25.1,18.225,6.10068923080901,1.76111728482492,4.00077701866483,24.46,13.7714285714286,2.64714045400402,8.32408676410994,0.2,7.2,2.625,3.3347004772134,0.962645109092965,0,1998,8
"5312_2_1998-09-11_cw",5312,"maranacook",2,1998-09-11,"cw","dep",11,10.9,20.8,17.0583333333333,4.28198304385699,1.23610203151812,6.62376601587178,20.3857142857143,12.4,5.59432790821453,9.14861927381951,0.2,8.3,4.71666666666667,4.00926956243184,1.1573764305619,0,1998,9
"5312_2_1998-10-16_cw",5312,"maranacook",2,1998-10-16,"cw","dep",11,11.7,12.5,12.2833333333333,0.33257489473209,0.0960061024996418,NA,NA,NA,NA,NA,6.5,9.1,8.69166666666667,0.694731253904354,0.200551638228062,0,1998,10
"5312_2_1999-05-25_cw",5312,"maranacook",2,1999-05-25,"cw","dep",12,9.2,18.2,14.1384615384615,3.95801685644433,1.09775636346622,6.50937645648056,17.5,10.2166666666667,4.33664064618624,8.13466141783647,3.8,9.5,7.76923076923077,2.0838204558713,0.57794780788498,1,1999,5
"5312_2_1999-06-21_cw",5312,"maranacook",2,1999-06-21,"cw","dep",11,9.8,26,18.0916666666667,6.23909351418841,1.80107115995796,6.20086201638053,22.8714285714286,11.4,3.91359719339725,9.00779257750002,0.2,9.4,5.75833333333333,3.62703443433872,1.04703465351275,3,1999,6
"5312_2_1999-07-28_cw",5312,"maranacook",2,1999-07-28,"cw","dep",11,10.9,27,20.4083333333333,6.80233360136376,1.9636645679325,6.47066387450806,25.6571428571429,13.06,3.78225829980156,9.39157435045876,0.2,8.4,4.35,4.04598566482878,1.16797545636313,3,1999,7
"5312_2_1999-08-25_cw",5312,"maranacook",2,1999-08-25,"cw","dep",11,10.4,24.4,19.3166666666667,5.5908745995487,1.61394647752744,7.40814863792379,22.95,12.05,5.16138538565205,9.85931127499132,1,8.9,5.15833333333333,3.58061912709706,1.03363570844751,3,1999,8
"5312_2_1999-09-27_cw",5312,"maranacook",2,1999-09-27,"cw","dep",12,10.1,19.2,16.2307692307692,3.19567014760718,0.886319428974405,9.23254579739403,17.79,11.0333333333333,6.4184772486304,11.0955262279154,0.2,8.6,5.01538461538462,3.53172435547806,0.979524096498551,0,1999,9
"5312_2_1999-10-26_cw",5312,"maranacook",2,1999-10-26,"cw","dep",12,9.1,10.2,9.90769230769231,0.366200169446389,0.101565652924812,9.59611349872045,10.08,9.33333333333333,9.59611349872045,9.59611349872045,9.8,10.1,9.93076923076923,0.110940039245045,0.0307692307692307,0,1999,10
"5312_2_2000-05-03_cw",5312,"maranacook",2,2000-05-03,"cw","dep",13,7.9,12.3,9.45,1.43888311387152,0.38455768798012,0.5,12.3,9.23076923076923,0,0.88892976564566,10.4,11,10.7571428571429,0.186935964825004,0.0499607381172278,6,2000,5
"5312_2_2000-06-09_cw",5312,"maranacook",2,2000-06-09,"cw","dep",12,9.4,17.8,14.1230769230769,3.67902927553674,1.0203791305293,6.04209663587472,17.2571428571429,10.4666666666667,4.79973026371609,8.45865691395557,3.4,9.4,7.04615384615385,2.53463192088299,0.702980411936261,0,2000,6
"5312_2_2000-07-18_cw",5312,"maranacook",2,2000-07-18,"cw","dep",12,9.9,22,16.6461538461538,5.40872988550537,1.50011176440955,5.93381377457454,21.7666666666667,12.2571428571429,3.73983761474338,9.03156595039368,0.1,8.5,4.03076923076923,3.94512032249643,1.09417950851046,1,2000,7
"5312_2_2000-08-28_cw",5312,"maranacook",2,2000-08-28,"cw","dep",11,10.2,23.1,18.1583333333333,5.51814500012679,1.59295125062529,6.53744128022213,22.4857142857143,12.1,4.0554034619613,9.3183640715861,0.9,8.3,5.01666666666667,3.51977099806051,1.01607036660804,0,2000,8
"5312_2_2000-09-19_cw",5312,"maranacook",2,2000-09-19,"cw","dep",11,9.9,19.2,16.2666666666667,3.99211343738748,1.15242388385559,7.54256024982192,18.925,10.95,6.53155553044791,9.37732759548653,0.4,9,5.80833333333333,3.9832509183816,1.14986549498872,0,2000,9
"5312_2_2000-10-24_cw",5312,"maranacook",2,2000-10-24,"cw","dep",11,10,11.8,11.0166666666667,0.50422457718999,0.145557097686333,10.5,11.1090909090909,10,10.5,10.5,9.5,10,9.725,0.181533868615599,0.0524043139561251,0,2000,10
"5312_2_2001-05-22_cw",5312,"maranacook",2,2001-05-22,"cw","dep",12,6.8,17.2,11.6461538461538,4.1321131366843,1.14604198387181,3.88437374393017,16.65,9.42222222222222,2.74020081589087,5.37591232040541,6,10.7,9.03076923076923,1.70361606364453,0.472498082398037,4,2001,5
"5312_2_2001-06-19_cw",5312,"maranacook",2,2001-06-19,"cw","dep",11,7,24.3,15.3166666666667,6.95947141845144,2.00902634843022,3.51158730647092,23.45,11.25,1.11291008594725,8.12967958871671,1.8,10.4,6.36666666666667,2.9506034308359,0.851765842532471,4,2001,6
"5312_2_2001-07-23_cw",5312,"maranacook",2,2001-07-23,"cw","dep",12,7.2,26,16.4307692307692,7.90573469233828,2.19265629257232,5.35784142539459,24.15,9.81428571428571,2.45038270000933,8.82227075743817,0.2,8.8,4.16923076923077,3.89858620001846,1.0812732650756,4,2001,7
"5312_2_2001-08-28_cw",5312,"maranacook",2,2001-08-28,"cw","dep",11,7.2,22.9,16.8416666666667,6.67947443949588,1.92819818284409,6.55570385566529,22.0714285714286,9.52,5.06096088584298,8.98675738013811,0.4,8.2,4.70833333333333,3.84813020317739,1.1108595043406,0,2001,8
"5312_2_2001-09-26_cw",5312,"maranacook",2,2001-09-26,"cw","dep",12,9,20,15.8461538461538,4.64769035554496,1.28903737610745,6.58963357683589,19.6285714285714,11.4333333333333,5.585026789037,9.34269446559314,0.2,8.6,5.06153846153846,3.95759574774434,1.09763956892696,1,2001,9
"5312_2_2001-10-24_cw",5312,"maranacook",2,2001-10-24,"cw","dep",11,10.5,13.2,12.7583333333333,0.777476492872741,0.224438131224342,10.5,12.9636363636364,10.5,9.4195582660512,11,0.6,9.3,7.93333333333333,2.82209893948501,0.814669791195714,1,2001,10
"5312_2_2002-05-30_cw",5312,"maranacook",2,2002-05-30,"cw","dep",12,9.4,18.8,13.9846153846154,3.87058267660184,1.07350648510851,3.94308549199919,18.6,11.9333333333333,2.7779912605892,8.07762875821756,4.7,9.7,7.88461538461539,1.7439639492863,0.483688572439417,5,2002,5
"5312_2_2002-06-26_cw",5312,"maranacook",2,2002-06-26,"cw","dep",12,9.7,23.3,16.0153846153846,5.03534940095954,1.39655465038742,7.00876193798645,19.45,10.52,0,8.97857928707341,0.4,9.2,5.73076923076923,3.59499295673501,0.997071649264615,4,2002,6
"5312_2_2002-07-31_cw",5312,"maranacook",2,2002-07-31,"cw","dep",12,10.5,24.6,18.0692307692308,5.79329851572554,1.60677191173214,5.7549998759551,23.6,13.3285714285714,3.08392272992174,9.8609103000133,0.1,8,3.43846153846154,3.76442524642175,1.04406371143267,0,2002,7
"5312_2_2002-08-21_cw",5312,"maranacook",2,2002-08-21,"cw","dep",12,10.8,26.7,19.3307692307692,6.64597429719483,1.8432616233809,6.42245670515057,24.9285714285714,12.8,3.04014985418441,9.51020038614995,0.2,7.7,3.62307692307692,3.53769083022477,0.981178898854936,0,2002,8
"5312_2_2002-09-26_cw",5312,"maranacook",2,2002-09-26,"cw","dep",12,10.9,20.5,17.1615384615385,4.08340920913283,1.13253394478694,8.36781266030677,19.7,11.45,5.82512323935154,9.79601225234105,0.8,8.4,5.02307692307692,3.59586657292181,0.997313946799734,0,2002,9
"5312_2_2002-10-30_cw",5312,"maranacook",2,2002-10-30,"cw","dep",12,9.3,9.9,9.82307692307692,0.169085018821135,0.0468957465594151,NA,NA,NA,NA,NA,9.6,10.6,10.0769230769231,0.410596813905982,0.113879066621551,11,2002,10
"5312_2_2003-05-16_cw",5312,"maranacook",2,2003-05-16,"cw","dep",13,8.4,13.6,10.8428571428571,1.97978797843619,0.529120593840143,7.31438821664379,12.4125,8.75,6.55332336885843,7.76664436565968,6.4,10.5,8.92142857142857,1.66695418765372,0.445512246403449,4,2003,5
"5312_2_2003-06-09_cw",5312,"maranacook",2,2003-06-09,"cw","dep",13,9.3,18,13.8857142857143,3.71252705617847,0.992214591667734,6.66134703412411,17.2428571428571,10.5285714285714,3.96832079113633,8.94003862523928,1.5,9.4,6.41428571428571,3.236298251649,0.86493708993472,5,2003,6
"5312_2_2003-07-07_cw",5312,"maranacook",2,2003-07-07,"cw","dep",12,9.5,26.4,17.8230769230769,7.08450819819248,1.96488904384831,4.46223987661052,25.58,12.975,2.54349519318338,9.01763209873904,0.1,8.8,4.34615384615385,3.86212708763262,1.07116132667829,4,2003,7
"5312_2_2003-08-07_cw",5312,"maranacook",2,2003-08-07,"cw","dep",12,9.7,24.4,17.9538461538462,6.48557571135303,1.79877505986055,5.88195479332722,24.1166666666667,12.6714285714286,3.84312172428519,9.12502172588944,0.1,8.2,3.74615384615385,3.96245197333995,1.09898644357236,0,2003,8
"5312_2_2003-09-10_cw",5312,"maranacook",2,2003-09-10,"cw","dep",11,10.2,21,17.2333333333333,4.46508339193902,1.28895854914506,7.51351253029363,20.1875,11.325,5.4670955295434,9.27029023678829,0.1,8.2,4.85833333333333,3.9165054770184,1.13059774571961,0,2003,9
"5312_2_2003-10-14_cw",5312,"maranacook",2,2003-10-14,"cw","dep",12,10.5,16,14.0923076923077,1.8843484897357,0.522624238506555,9.31217254623325,15,11.0666666666667,8.04856751604221,10.412069792869,0.2,9.2,5.79230769230769,3.75354533262922,1.04104616627486,1,2003,10
"5312_2_2004-06-03_cw",5312,"maranacook",2,2004-06-03,"cw","dep",12,8.9,16.7,13.1538461538462,3.07993922683965,0.854221446744868,7.2884529791657,15.375,9.6,5.71664893586039,8.56980883972446,2,9.8,6.73076923076923,3.07202013214557,0.852025085054501,1,2004,6
"5312_2_2004-06-28_cw",5312,"maranacook",2,2004-06-28,"cw","dep",13,8.8,21.2,15.0285714285714,5.41996715451708,1.44854715284078,4.87553110605969,21.06,11.6777777777778,3.68709811831361,8.82500224030892,0.6,8.6,4.35714285714286,3.63904346808847,0.972575276654621,0,2004,6
"5312_2_2004-07-29_cw",5312,"maranacook",2,2004-07-29,"cw","dep",12,9.3,23.7,17.1230769230769,6.18009625682236,1.71405030317508,5.81039624683716,22.95,12.1285714285714,3.79062648075069,9.08885458958674,0.4,8,3.63846153846154,3.63834634175529,1.0090957148535,3,2004,7
"5312_2_2004-08-19_cw",5312,"maranacook",2,2004-08-19,"cw","dep",11,9.8,23.7,18.675,5.94139943723087,1.71513428222417,6.60747296458888,23.3,12.2,4.58740558050513,9.18016086280756,0.4,8,4.58333333333333,3.65459445165406,1.05499054522069,0,2004,8
"5312_2_2004-09-24_cw",5312,"maranacook",2,2004-09-24,"cw","dep",12,10,19.3,16.2538461538462,3.90205402846061,1.08223506763427,7.99098954214992,19.0125,11.84,6.70102404893109,10.1123531611922,0.4,8.3,5.03846153846154,3.77216526271461,1.04621040571089,2,2004,9
"5312_2_2004-10-28_cw",5312,"maranacook",2,2004-10-28,"cw","dep",12,11,11.1,11.0615384615385,0.0506369683541832,0.0140441681411581,NA,NA,NA,NA,NA,9.3,9.4,9.33076923076923,0.048038446141526,0.0133234677505298,8,2004,10
"5312_2_2005-06-03_cw",5312,"maranacook",2,2005-06-03,"cw","dep",12,9.3,19.7,12.3230769230769,3.76123956654227,1.04318016280555,2.41325414776744,18.6666666666667,10.42,0,3.96258023841256,8.6,11,10.5384615384615,0.672728847727004,0.186581411920271,2,2005,6
"5312_2_2005-07-08_cw",5312,"maranacook",2,2005-07-08,"cw","dep",13,9.3,22.6,14.6714285714286,5.6040409282298,1.49774293820675,3.84907127399554,22.5,11.54,2.59140396968254,5.44630884570143,1.1,8.6,5.66428571428571,2.63485721197042,0.704195210733122,4,2005,7
"5312_2_2005-07-27_cw",5312,"maranacook",2,2005-07-27,"cw","dep",12,9.5,27.2,17.2461538461538,7.67339726855228,2.12821748529004,4.50341713954923,26.3,11.5875,2.56781159584473,7.58547539896209,0.5,9,4.73846153846154,3.39105157277662,0.940508486414531,4,2005,7
"5312_2_2005-08-23_cw",5312,"maranacook",2,2005-08-23,"cw","dep",12,9.7,23.9,16.7461538461538,6.16233389020418,1.70912390905082,5.21084370633749,22.85,11.5142857142857,3.61888423300836,8.35378168415997,0.4,8.7,3.93076923076923,4.01089861406489,1.11242312413065,0,2005,8
"5312_2_2005-09-30_cw",5312,"maranacook",2,2005-09-30,"cw","dep",11,10,17.9,15.5916666666667,3.41719138616744,0.986458183338122,7.59833964884002,17.85,11.075,6.66074722241117,9.35747751229977,0.4,7.9,5.33333333333333,3.62549892073387,1.0465913889162,0,2005,9
"5312_2_2005-10-28_cw",5312,"maranacook",2,2005-10-28,"cw","dep",12,7,8.5,7.74615384615385,0.626651663759307,0.173801900426077,4.57924396150466,8.44,7.3125,4.57924396150466,4.57924396150466,10.2,10.6,10.3307692307692,0.154836555678428,0.0429439339088314,9,2005,10
"5312_2_2006-05-31_cw",5312,"maranacook",2,2006-05-31,"cw","dep",12,10.2,19.4,14.5153846153846,3.66579826546373,1.01670950858742,3.46586632341525,19.05,12.5,2.0211967491999,7.11141282210254,4.1,9.4,7.36923076923077,2.03280783457456,0.563799452363344,3,2006,5
"5312_2_2006-06-21_cw",5312,"maranacook",2,2006-06-21,"cw","dep",12,10.8,25,16.7846153846154,5.46288174163389,1.51513078701977,2.69516101750158,24.8,14.38,1.15766268461304,8.91081432948762,1.7,8.9,5.85384615384615,2.57281149219273,0.713569519784916,3,2006,6
"5312_2_2006-07-17_cw",5312,"maranacook",2,2006-07-17,"cw","dep",12,10.6,27.7,18.4307692307692,7.11821426756559,1.97423742549593,4.33087888449362,26.44,13.425,1.66514990560126,8.45817414136036,0.5,9.1,4.08461538461538,3.7451849428847,1.03872741135896,3,2006,7
"5312_2_2006-08-16_cw",5312,"maranacook",2,2006-08-16,"cw","dep",12,10.9,23.2,17.8,5.38377191195912,1.4931896679978,6.45752028449371,22.4571428571429,12.3666666666667,4.3605475455835,8.39432018550462,0.4,7.9,3.88461538461538,3.71031134224747,1.02905521480068,1,2006,8
"5312_2_2006-09-20_cw",5312,"maranacook",2,2006-09-20,"cw","dep",12,11,21.6,17.3615384615385,4.45936065326605,1.23680411470287,7.45346861598523,20.6125,12.16,4.59768812406658,9.58354584859612,0.5,8.8,4.8,4.03670657838788,1.11958096556772,0,2006,9
"5312_2_2006-10-31_cw",5312,"maranacook",2,2006-10-31,"cw","dep",12,8,9,8.76923076923077,0.317239697454505,0.0879864612142231,10.4681658039847,8.89090909090909,8.1,10.4681658039847,10.4681658039847,9.9,10,9.98461538461538,0.0375533808099404,0.0104154338520973,0,2006,10
"5312_2_2007-05-29_cw",5312,"maranacook",2,2007-05-29,"cw","dep",12,7.5,18.3,12.7307692307692,4.39400815797009,1.21867859372063,3.51343946849594,18.2,10.3,2.60797388279222,4.44424692059193,6.3,10.1,8.7,1.34164078649987,0.372104203767625,4,2007,5
"5312_2_2007-06-18_cw",5312,"maranacook",2,2007-06-18,"cw","dep",12,8,21.8,14.5769230769231,5.68171832080077,1.57582513372233,4.38497281848011,20.78,10.7,2.02461225649648,8.28918776926444,3.4,9,6.60769230769231,2.0540454143233,0.569689697190332,4,2007,6
"5312_2_2007-07-17_cw",5312,"maranacook",2,2007-07-17,"cw","dep",12,8.5,24.6,16.4769230769231,6.65697051294779,1.84631142489885,4.68949643173975,23.64,12,2.79659255836249,8.89042629129614,0.2,8.4,4.66923076923077,3.45479970846951,0.958189038103451,2,2007,7
"5312_2_2007-08-16_cw",5312,"maranacook",2,2007-08-16,"cw","dep",12,8.9,23.4,17.1923076923077,6.43201128969541,1.78391896225847,6.16599662625339,22.6857142857143,10.7833333333333,4.54414886277385,8.87460147171049,0.2,8.3,4.21538461538462,3.95471156846408,1.0968396415206,0,2007,8
"5312_2_2007-09-24_cw",5312,"maranacook",2,2007-09-24,"cw","dep",12,9.4,19.2,15.9153846153846,4.19520483287093,1.16354047199927,7.71046324620481,18.95,11.06,5.88767260571294,9.68758042759153,0.3,8.5,5.03846153846154,3.97566314416821,1.10265056309776,0,2007,9
"5312_2_2007-10-22_cw",5312,"maranacook",2,2007-10-22,"cw","dep",12,10,15.1,13.6230769230769,1.78846015991124,0.496029600821885,9.7061490350522,14.5,10.7,8.89557494630658,10.8354698524187,0.2,9.4,6.46923076923077,3.7659404791244,1.04448396137142,0,2007,10
"5312_2_2008-05-21_cw",5312,"maranacook",2,2008-05-21,"cw","dep",11,7,16.6,11.9916666666667,4.01167802871325,1.15807169488985,5.20265977752154,15.6166666666667,8.36666666666667,3.83825111725039,7.61260016343344,5.3,10.3,8.475,1.93678505870847,0.55910168750389,5,2008,5
"5312_2_2008-06-18_cw",5312,"maranacook",2,2008-06-18,"cw","dep",11,7.9,21.3,15.1166666666667,5.73725200824058,1.65620199568321,4.81209568885507,20.78,11.0714285714286,3.66148555160323,8.10123516308778,1.2,8.7,5.65,3.03030151515114,0.87477269774912,1,2008,6
"5312_2_2008-07-17_cw",5312,"maranacook",2,2008-07-17,"cw","dep",11,8.5,26.2,18.225,7.50407465072386,2.16623975980723,4.97911039864652,25.62,12.9428571428571,2.66739808528754,8.82536142830193,0.3,8.2,4.6,3.81766230231872,1.1020641789594,0,2008,7
"5312_2_2008-08-14_cw",5312,"maranacook",2,2008-08-14,"cw","dep",12,8.7,22.9,16.6307692307692,5.74447337525159,1.59323025423133,6.59720500642446,21.3857142857143,11.0833333333333,4.28220964677227,9.55152870780248,0.3,8.6,4.23076923076923,3.78316107142,1.04926009433416,0,2008,8
"5312_2_2008-09-19_cw",5312,"maranacook",2,2008-09-19,"cw","dep",12,9.6,19.9,15.9461538461538,4.33736006202993,1.20296723875374,7.49342460683871,19.1375,10.84,5.75075827386173,9.57643673139366,0.2,8.5,4.86923076923077,3.89623421082987,1.08062094064339,0,2008,9
"5312_2_2008-10-15_cw",5312,"maranacook",2,2008-10-15,"cw","dep",11,10.1,14.9,13.3333333333333,1.49747261825525,0.432283109626882,9.481232332953,13.91,10.45,8.72937474907325,10.2043686617585,0.3,9.3,6.51666666666667,3.61532931565107,1.04365567680015,1,2008,10
"5312_2_2009-05-27_cw",5312,"maranacook",2,2009-05-27,"cw","dep",12,8.3,17.1,13.4461538461538,3.80605118738906,1.05560867024399,6.57686680091078,16.6285714285714,9.73333333333333,4.48242623782031,8.87124880030189,2.1,9.1,6.43076923076923,2.98115878347794,0.82682468108689,0,2009,5
"5312_2_2009-06-24_cw",5312,"maranacook",2,2009-06-24,"cw","dep",11,9.3,17.8,14.975,3.3739981678068,0.97398937521428,7.47657140776791,17.1875,10.55,5.89359271390393,9.23082442297627,0.1,8.3,5.6,3.64841185872827,1.0532057843757,0,2009,6
"5312_2_2009-07-17_cw",5312,"maranacook",2,2009-07-17,"cw","dep",12,9.5,22,15.9076923076923,4.86286293220731,1.34871551135589,6.57334129334409,19.8857142857143,11.2666666666667,2.8266842529181,9.32207931429578,0.2,9.2,4.28461538461538,3.91106254826106,1.08473358148478,1,2009,7
"5312_2_2009-08-13_cw",5312,"maranacook",2,2009-08-13,"cw","dep",12,10.2,25,17.5153846153846,5.92464431475935,1.64320068198085,4.58632706778781,23.78,13.6,2.61420472096909,9.12938613922471,0.2,8.4,3.56923076923077,3.85970305753016,1.07048902169155,1,2009,8
"5312_2_2009-09-28_cw",5312,"maranacook",2,2009-09-28,"cw","dep",11,10.7,18.1,15.8,2.90923295107772,0.839823213720025,8.26436280930133,17.3444444444444,11.1666666666667,6.62402911958852,9.4421661329205,0.2,8.6,5.55833333333333,3.97868373239495,1.14854706195931,0,2009,9
"5312_2_2009-10-20_cw",5312,"maranacook",2,2009-10-20,"cw","dep",12,8.9,10.4,10.0076923076923,0.409189317353102,0.113488697314517,10.8057708701193,10.1636363636364,9.15,10.8057708701193,10.8057708701193,8.3,10.4,9.96153846153846,0.514033821096209,0.142567330714236,0,2009,10
"5312_2_2010-05-24_cw",5312,"maranacook",2,2010-05-24,"cw","dep",12,9,20.5,14.2769230769231,4.34283967125847,1.20448700891089,5.71252879413909,18.45,10.7,3.95109886362782,8.23519249307634,1.5,10.4,7.92307692307692,3.02356132349306,0.838585029720306,2,2010,5
"5312_2_2010-06-08_cw",5312,"maranacook",2,2010-06-08,"cw","dep",11.5,9.3,19.6,14.8692307692308,4.46773332078371,1.23912627486036,4.72848491280917,19.5,11.975,3.77279411111809,8.58546857130159,0.7,8.7,5.73846153846154,3.10793030314883,0.861984774505495,0,2010,6
"5312_2_2010-06-30_cw",5312,"maranacook",2,2010-06-30,"cw","dep",11,9.8,23.3,17.3416666666667,5.62534174046072,1.62389628406932,6.34170649729087,21.6285714285714,11.34,2.24631016902291,9.14528027136565,0.2,8.5,5.04166666666667,3.80465225584137,1.09830850204146,0,2010,6
"5312_2_2010-07-20_cw",5312,"maranacook",2,2010-07-20,"cw","dep",11,9.9,26.6,19.4833333333333,7.22304812682459,2.0851143901959,4.74728727340716,26.5,14.4714285714286,3.57176917765239,9.13107663091687,0.2,8.1,4.525,3.78372711874032,1.0922679352724,0,2010,7
"5312_2_2010-08-12_cw",5312,"maranacook",2,2010-08-12,"cw","dep",11.5,10.1,25.1,18.7230769230769,6.70586234153295,1.85987157835385,6.57422107092842,24.4571428571429,12.0333333333333,4.16267795869174,9.29374732228055,0.2,9.2,4.44615384615385,4.35882541223653,1.20892065573956,2,2010,8
"5312_2_2010-09-13_cw",5312,"maranacook",2,2010-09-13,"cw","dep",12,10.2,20.8,17.2538461538462,4.69407700984538,1.30190271922879,7.61454883363726,20.7,11.74,6.09391811986926,9.77889893534246,0.2,8.3,5.10769230769231,3.93752492869602,1.09207292529471,0,2010,9
"5312_2_2010-10-20_cw",5312,"maranacook",2,2010-10-20,"cw","dep",12,11.1,12.3,11.7,0.341565025531987,0.0947330933431342,2.4943875798731,12.2,11.55,2.4943875798731,2.4943875798731,9.8,10.2,9.96153846153846,0.119292787840544,0.0330858664117023,1,2010,10
"5312_2_2011-05-26_cw",5312,"maranacook",2,2011-05-26,"cw","dep",12,8.2,16.6,12.3538461538462,2.88201763371178,0.799327873472247,2.45526431527014,16.3666666666667,11.15,1.56084321696332,3.26655214912627,6.3,12.2,10.4153846153846,2.204104562646,0.61130861670033,3,2011,5
"5312_2_2011-06-20_cw",5312,"maranacook",2,2011-06-20,"cw","dep",12,9.5,21.7,15.0692307692308,4.94037525824787,1.37021356258818,4.5339422293867,20.58,11.625,1.73316762682536,8.2371990628895,1.8,9.8,6.16153846153846,3.10793030314883,0.861984774505495,0,2011,6
"5312_2_2011-07-08_cw",5312,"maranacook",2,2011-07-08,"cw","dep",12,9.6,25.1,16.4923076923077,6.29079506613453,1.74475262879876,4.04186190109806,23.52,12.1,1.64582518275552,8.41017191556212,0.2,9.2,4.1,3.89337043361319,1.07982667175137,3,2011,7
"5312_2_2011-07-19_cw",5312,"maranacook",2,2011-07-19,"cw","dep",12,9.7,27,17.6142857142857,7.01929835884965,1.87598639674,3.82972257740939,26.65,14,1.83948223964713,8.64061278774853,0.2,9.6,3.95,4.00686910192983,1.07088081236229,4,2011,7
"5312_2_2011-08-18_cw",5312,"maranacook",2,2011-08-18,"cw","dep",12,9.7,23.9,17.1846153846154,5.97297331790543,1.6566047357451,6.27220359286017,22.3,11.2166666666667,4.76884127133824,9.03185027541904,0.2,8.4,4.01538461538462,3.95597568113652,1.09719024329433,1,2011,8
"5312_2_2011-09-27_cw",5312,"maranacook",2,2011-09-27,"cw","dep",12,10.1,22.4,16.5230769230769,4.54718848047044,1.26116317119503,7.68097419002851,19.775,11.32,5.88326974460619,9.40139232352179,0.2,9.8,5.05384615384615,4.2892531176992,1.18962477302371,1,2011,9
