"lake","midas","station","date","time","agency","project","depth","type","ph","phmeth","phlab","color","aort","colrmeth","colrlab","conduct","condmeth","condlab","alk","alkmeth","alklab","sampleid","year","month"
"dexter",3830,1,2017-10-10,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","3830_1_2017-10-10_cw",2017,10
"horseshoe",5252,1,2003-08-05,"0:00:00","cw",3,4,"c",6.8,"c","cwd",22,"a","h","cwd",NA,NA,NA,19.6,"b","cwd","5252_1_2003-08-05_cw",2003,8
"horseshoe",5252,1,2005-08-24,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,"b","cwd","5252_1_2005-08-24_cw",2005,8
"horseshoe",5252,1,2008-08-25,"0:00:00","ei",3,0,"g",NA,NA,NA,37,"a","s",NA,NA,NA,NA,NA,NA,NA,"5252_1_2008-08-25_ei",2008,8
"horseshoe",5252,1,2008-08-25,"0:00:00","ei",3,0,"g",7.47,"g","secrl",11,"t","s",NA,82,"l",NA,19.7,"g","secrl","5252_1_2008-08-25_ei",2008,8
"horseshoe",5252,1,2008-09-03,"0:00:00","cw",3,4.5,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","5252_1_2008-09-03_cw",2008,9
"horseshoe",5252,1,2009-08-18,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5252_1_2009-08-18_cw",2009,8
"horseshoe",5252,1,2010-08-02,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b",NA,"5252_1_2010-08-02_cw",2010,8
"horseshoe",5252,1,2011-08-17,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5252_1_2011-08-17_cw",2011,8
"horseshoe",5252,1,2012-08-02,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5252_1_2012-08-02_cw",2012,8
"horseshoe",5252,1,2013-08-26,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,"b","cwd","5252_1_2013-08-26_cw",2013,8
"horseshoe",5252,1,2014-08-21,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"b","cwd","5252_1_2014-08-21_cw",2014,8
"horseshoe",5252,1,2015-08-05,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,"b","cwd","5252_1_2015-08-05_cw",2015,8
"horseshoe",5252,1,2016-08-09,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"b","cwd","5252_1_2016-08-09_cw",2016,8
"horseshoe",5252,1,2017-08-23,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,"b","cwd","5252_1_2017-08-23_cw",2017,8
"horseshoe",5252,1,2018-08-21,"0:00:00","cw",3,4,"c",7.15,"e","dep",14,"t","s","dep",101,"l","dep",23,"b","cwd","5252_1_2018-08-21_cw",2018,8
"hutchinson",5304,1,2009-09-01,"0:00:00","cw",3,3.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"b","cwd","5304_1_2009-09-01_cw",2009,9
"hutchinson",5304,1,2010-08-19,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"b",NA,"5304_1_2010-08-19_cw",2010,8
"hutchinson",5304,1,2011-08-23,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"b","cwd","5304_1_2011-08-23_cw",2011,8
"hutchinson",5304,1,2012-08-29,"0:00:00","cw",3,3.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"b","cwd","5304_1_2012-08-29_cw",2012,8
"hutchinson",5304,1,2013-08-19,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"b","cwd","5304_1_2013-08-19_cw",2013,8
"hutchinson",5304,1,2014-08-25,"0:00:00","cw",3,3.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"b","cwd","5304_1_2014-08-25_cw",2014,8
"hutchinson",5304,1,2015-08-28,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"b","cwd","5304_1_2015-08-28_cw",2015,8
"hutchinson",5304,1,2016-08-23,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,"b","cwd","5304_1_2016-08-23_cw",2016,8
"hutchinson",5304,1,2017-08-24,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"b","cwd","5304_1_2017-08-24_cw",2017,8
"hutchinson",5304,1,2018-08-31,"0:00:00","cw",3,4,"c",7.19,"e","dep",14,"t","s","dep",50,"l","dep",12,"b","cwd","5304_1_2018-08-31_cw",2018,8
"jamies",5302,1,1978-05-11,"0:00:00","cw",3,5,"c",NA,NA,NA,45,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5302_1_1978-05-11_cw",1978,5
"jamies",5302,1,1997-08-08,"0:00:00","ei",2,4,"c",7.16,"g","secrl",28,"a","c","dep",36,"l","dep",8.5,"b","dep","5302_1_1997-08-08_ei",1997,8
"jamies",5302,1,2000-08-28,"0:00:00","cw",3,5,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,13.5,"b","cwd","5302_1_2000-08-28_cw",2000,8
"jamies",5302,1,2001-08-20,"0:00:00","cw",3,4,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.5,"b","cwd","5302_1_2001-08-20_cw",2001,8
"jamies",5302,1,2003-08-08,"0:00:00","cw",3,4,"c",6.7,"c","cwd",14,"a","h","cwd",NA,NA,NA,8.5,"b","cwd","5302_1_2003-08-08_cw",2003,8
"jamies",5302,1,2004-08-10,"0:00:00","cw",3,4,"c",6.7,"c","cwd",16,"a","h","cwd",NA,NA,NA,10,"b","cwd","5302_1_2004-08-10_cw",2004,8
"jamies",5302,1,2006-08-30,"0:00:00","cw",3,4,"c",NA,NA,NA,48,"a","s","secrl",NA,NA,NA,NA,NA,NA,"5302_1_2006-08-30_cw",2006,8
"jamies",5302,1,2006-08-30,"0:00:00","cw",3,4,"c",6.94,"g","secrl",41,"t","s","secrl",33,"l","secrl",8.6,"g","secrl","5302_1_2006-08-30_cw",2006,8
"jamies",5302,1,2007-08-27,"0:00:00","cw",3,4,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2007-08-27_cw",2007,8
"jamies",5302,1,2008-08-21,"0:00:00","cw",3,5,"c",6.4,"c","cwd",NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2008-08-21_cw",2008,8
"jamies",5302,1,2009-06-11,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"b","cwd","5302_1_2009-06-11_cw",2009,6
"jamies",5302,1,2009-07-13,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2009-07-13_cw",2009,7
"jamies",5302,1,2009-08-04,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"b","cwd","5302_1_2009-08-04_cw",2009,8
"jamies",5302,1,2009-09-14,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b","cwd","5302_1_2009-09-14_cw",2009,9
"jamies",5302,1,2009-10-15,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"b","cwd","5302_1_2009-10-15_cw",2009,10
"jamies",5302,1,2010-05-25,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b",NA,"5302_1_2010-05-25_cw",2010,5
"jamies",5302,1,2010-06-16,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b",NA,"5302_1_2010-06-16_cw",2010,6
"jamies",5302,1,2010-07-23,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b",NA,"5302_1_2010-07-23_cw",2010,7
"jamies",5302,1,2010-08-19,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"b",NA,"5302_1_2010-08-19_cw",2010,8
"jamies",5302,1,2010-09-23,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b",NA,"5302_1_2010-09-23_cw",2010,9
"jamies",5302,1,2010-10-29,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b",NA,"5302_1_2010-10-29_cw",2010,10
"jamies",5302,1,2011-06-07,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"b","cwd","5302_1_2011-06-07_cw",2011,6
"jamies",5302,1,2011-06-29,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"b","cwd","5302_1_2011-06-29_cw",2011,6
"jamies",5302,1,2011-07-20,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"b","cwd","5302_1_2011-07-20_cw",2011,7
"jamies",5302,1,2011-08-12,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2011-08-12_cw",2011,8
"jamies",5302,1,2011-09-26,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2011-09-26_cw",2011,9
"jamies",5302,1,2013-08-22,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b","cwd","5302_1_2013-08-22_cw",2013,8
"jamies",5302,1,2014-05-30,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"b","cwd","5302_1_2014-05-30_cw",2014,5
"jamies",5302,1,2014-06-19,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2014-06-19_cw",2014,6
"jamies",5302,1,2014-07-17,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2014-07-17_cw",2014,7
"jamies",5302,1,2014-08-14,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"b","cwd","5302_1_2014-08-14_cw",2014,8
"jamies",5302,1,2014-09-15,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b","cwd","5302_1_2014-09-15_cw",2014,9
"jamies",5302,1,2017-05-25,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"b","cwd","5302_1_2017-05-25_cw",2017,5
"jamies",5302,1,2017-06-15,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"b","cwd","5302_1_2017-06-15_cw",2017,6
"jamies",5302,1,2017-07-26,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"b","cwd","5302_1_2017-07-26_cw",2017,7
"jamies",5302,1,2017-08-22,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"b","cwd","5302_1_2017-08-22_cw",2017,8
"jamies",5302,1,2017-09-28,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"b","cwd","5302_1_2017-09-28_cw",2017,9
"jamies",5302,1,2018-06-14,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,"b","cwd","5302_1_2018-06-14_cw",2018,6
"jamies",5302,1,2018-07-12,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"b","cwd","5302_1_2018-07-12_cw",2018,7
"jamies",5302,1,2018-08-23,"0:00:00","cw",3,6,"c",6.96,"e","dep",19,"t","s","dep",43,"l","dep",10.5,"b","cwd","5302_1_2018-08-23_cw",2018,8
"jamies",5302,1,2018-08-30,"0:00:00","ei",2,7,"c",NA,NA,NA,34,"a","s","dep",NA,NA,NA,NA,NA,NA,"5302_1_2018-08-30_ei",2018,8
"jamies",5302,1,2018-08-30,"0:00:00","ei",2,7,"c",6.87,"e","dep",28,"t","s","dep",42,"l","dep",11,"b","dep","5302_1_2018-08-30_ei",2018,8
"jamies",5302,1,2018-09-13,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,"b","cwd","5302_1_2018-09-13_cw",2018,9
"jamies",5302,1,2018-10-31,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"b","cwd","5302_1_2018-10-31_cw",2018,10
"jimmy",5244,1,1979-05-01,"0:00:00","cw",3,5,"c",6.3,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5244_1_1979-05-01_cw",1979,5
"jimmy",5244,1,1983-08-03,"0:00:00","ei",2,0.5,"g",7.5,"e","dep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5244_1_1983-08-03_ei",1983,8
"jimmy",5244,1,1983-08-03,"0:00:00","ei",2,3,"c",NA,NA,NA,25,"a","c","dep",NA,NA,NA,19.5,"m","dep","5244_1_1983-08-03_ei",1983,8
"jimmy",5244,1,1983-08-03,"0:00:00","ei",2,6,"g",7,"e","dep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5244_1_1983-08-03_ei",1983,8
"jimmy",5244,1,1992-08-31,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"c","cwd","5244_1_1992-08-31_cw",1992,8
"jimmy",5244,1,1993-05-18,"0:00:00","cw",3,3,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.5,"c","cwd","5244_1_1993-05-18_cw",1993,5
"jimmy",5244,1,1993-06-15,"0:00:00","cw",3,3,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","5244_1_1993-06-15_cw",1993,6
"jimmy",5244,1,1993-07-21,"0:00:00","cw",3,4,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","5244_1_1993-07-21_cw",1993,7
"jimmy",5244,1,1993-08-18,"0:00:00","cw",3,4,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"c","cwd","5244_1_1993-08-18_cw",1993,8
"jimmy",5244,1,1993-09-14,"0:00:00","cw",3,4,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"c","cwd","5244_1_1993-09-14_cw",1993,9
"jimmy",5244,1,1994-05-18,"0:00:00","cw",3,8,"c",NA,NA,NA,25,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5244_1_1994-05-18_cw",1994,5
"jimmy",5244,1,1994-06-21,"0:00:00","cw",3,2,"c",NA,NA,NA,24,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5244_1_1994-06-21_cw",1994,6
"jimmy",5244,1,1994-07-20,"0:00:00","cw",3,3,"c",NA,NA,NA,21,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5244_1_1994-07-20_cw",1994,7
"jimmy",5244,1,1994-08-25,"0:00:00","cw",3,4,"c",NA,NA,NA,16,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5244_1_1994-08-25_cw",1994,8
"jimmy",5244,1,1994-09-20,"0:00:00","cw",3,5,"c",NA,NA,NA,22,"a","c","cwd",NA,NA,NA,NA,NA,NA,"5244_1_1994-09-20_cw",1994,9
"jimmy",5244,1,1995-05-23,"0:00:00","cw",3,8,"c",6.4,"c","cwd",NA,NA,NA,NA,NA,NA,NA,12,"c","cwd","5244_1_1995-05-23_cw",1995,5
"jimmy",5244,1,1995-06-23,"0:00:00","cw",3,3,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,19,"c","cwd","5244_1_1995-06-23_cw",1995,6
"jimmy",5244,1,1995-07-24,"0:00:00","cw",3,4,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,24,"c","cwd","5244_1_1995-07-24_cw",1995,7
"jimmy",5244,1,1995-08-23,"0:00:00","cw",3,5,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,26,"c","cwd","5244_1_1995-08-23_cw",1995,8
"jimmy",5244,1,1995-09-18,"0:00:00","cw",3,5,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,24,"c","cwd","5244_1_1995-09-18_cw",1995,9
"jimmy",5244,1,1998-05-14,"0:00:00","cw",3,4,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,13.5,"b","cwd","5244_1_1998-05-14_cw",1998,5
"jimmy",5244,1,1998-06-29,"0:00:00","cw",3,3,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,13,"b","cwd","5244_1_1998-06-29_cw",1998,6
"jimmy",5244,1,1998-07-16,"0:00:00","cw",3,3,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"b","cwd","5244_1_1998-07-16_cw",1998,7
"jimmy",5244,1,1998-08-13,"0:00:00","cw",3,4,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","5244_1_1998-08-13_cw",1998,8
"jimmy",5244,1,1998-09-16,"0:00:00","cw",3,4,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","5244_1_1998-09-16_cw",1998,9
"jimmy",5244,1,1998-10-19,"0:00:00","cw",3,4,"c",6.6,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15,"b","cwd","5244_1_1998-10-19_cw",1998,10
"jimmy",5244,1,2001-05-08,"0:00:00","cw",3,4,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14,"b","cwd","5244_1_2001-05-08_cw",2001,5
"jimmy",5244,1,2001-06-05,"0:00:00","cw",3,2,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15,"b","cwd","5244_1_2001-06-05_cw",2001,6
"jimmy",5244,1,2001-07-03,"0:00:00","cw",3,4,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16,"b","cwd","5244_1_2001-07-03_cw",2001,7
"jimmy",5244,1,2001-08-09,"0:00:00","cw",3,5,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.5,"b","cwd","5244_1_2001-08-09_cw",2001,8
"jimmy",5244,1,2001-09-20,"0:00:00","cw",3,4,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","5244_1_2001-09-20_cw",2001,9
"jimmy",5244,1,2001-10-10,"0:00:00","cw",3,5,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","5244_1_2001-10-10_cw",2001,10
"jimmy",5244,1,2003-08-15,"0:00:00","cw",3,5,"c",6.6,"c","cwd",26,"a","h","cwd",NA,NA,NA,17.9,"b","cwd","5244_1_2003-08-15_cw",2003,8
"jimmy",5244,1,2004-05-17,"0:00:00","cw",3,5,"c",6.9,"c","cwd",8,"a","h","cwd",NA,NA,NA,15,"b","cwd","5244_1_2004-05-17_cw",2004,5
"jimmy",5244,1,2004-06-11,"0:00:00","cw",3,4,"c",7,"c","cwd",4,"a","h","cwd",NA,NA,NA,17,"b","cwd","5244_1_2004-06-11_cw",2004,6
"jimmy",5244,1,2004-07-02,"0:00:00","cw",3,4,"c",7,"c","cwd",5,"a","h","cwd",NA,NA,NA,16.5,"b","cwd","5244_1_2004-07-02_cw",2004,7
"jimmy",5244,1,2004-08-06,"0:00:00","cw",3,5,"c",7.1,"c","cwd",19,"a","h","cwd",NA,NA,NA,15.5,"b","cwd","5244_1_2004-08-06_cw",2004,8
"jimmy",5244,1,2004-09-07,"0:00:00","cw",3,4,"c",6.8,"c","cwd",14,"a","h","cwd",NA,NA,NA,17,"b","cwd","5244_1_2004-09-07_cw",2004,9
"jimmy",5244,1,2004-10-07,"0:00:00","cw",3,5,"c",6.8,"c","cwd",15,"a","h","cwd",NA,NA,NA,17.5,"b","cwd","5244_1_2004-10-07_cw",2004,10
"jimmy",5244,1,2006-08-12,"0:00:00","cw",3,4,"c",NA,NA,NA,48,"a","s","secrl",NA,NA,NA,NA,NA,NA,"5244_1_2006-08-12_cw",2006,8
"jimmy",5244,1,2006-08-12,"0:00:00","cw",3,4,"c",7.68,"g","secrl",37,"t","s","secrl",141,"l","secrl",23,"g","secrl","5244_1_2006-08-12_cw",2006,8
"jimmy",5244,1,2006-09-13,"0:00:00","cw",3,4,"c",NA,NA,NA,40,"a","s","secrl",NA,NA,NA,NA,NA,NA,"5244_1_2006-09-13_cw",2006,9
"jimmy",5244,1,2006-09-13,"0:00:00","cw",3,4,"c",7.45,"g","secrl",26,"t","s","secrl",142,"l","secrl",23.8,"g","secrl","5244_1_2006-09-13_cw",2006,9
"jimmy",5244,1,2007-05-17,"0:00:00","cw",3,3,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15,"b","cwd","5244_1_2007-05-17_cw",2007,5
"jimmy",5244,1,2007-06-07,"0:00:00","cw",3,3,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","5244_1_2007-06-07_cw",2007,6
"jimmy",5244,1,2007-07-05,"0:00:00","cw",3,4,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5244_1_2007-07-05_cw",2007,7
"jimmy",5244,1,2007-08-06,"0:00:00","cw",3,4,"c",7.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,22,"b","cwd","5244_1_2007-08-06_cw",2007,8
"jimmy",5244,1,2009-06-04,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,"b","cwd","5244_1_2009-06-04_cw",2009,6
"jimmy",5244,1,2009-07-06,"0:00:00","cw",3,2,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,"b","cwd","5244_1_2009-07-06_cw",2009,7
"jimmy",5244,1,2009-08-03,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5244_1_2009-08-03_cw",2009,8
"jimmy",5244,1,2009-09-08,"0:00:00","cw",3,3.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","5244_1_2009-09-08_cw",2009,9
"jimmy",5244,1,2009-10-02,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"b","cwd","5244_1_2009-10-02_cw",2009,10
"jimmy",5244,1,2010-05-26,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b",NA,"5244_1_2010-05-26_cw",2010,5
"jimmy",5244,1,2010-06-18,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b",NA,"5244_1_2010-06-18_cw",2010,6
"jimmy",5244,1,2010-07-28,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"b",NA,"5244_1_2010-07-28_cw",2010,7
"jimmy",5244,1,2010-08-18,"0:00:00","cw",3,2.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"b",NA,"5244_1_2010-08-18_cw",2010,8
"jimmy",5244,1,2010-09-21,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,"b",NA,"5244_1_2010-09-21_cw",2010,9
"jimmy",5244,1,2010-10-28,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"b",NA,"5244_1_2010-10-28_cw",2010,10
"jimmy",5244,1,2013-05-28,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,"b","cwd","5244_1_2013-05-28_cw",2013,5
"jimmy",5244,1,2013-06-27,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","5244_1_2013-06-27_cw",2013,6
"jimmy",5244,1,2013-07-24,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"b","cwd","5244_1_2013-07-24_cw",2013,7
"jimmy",5244,1,2013-08-15,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","5244_1_2013-08-15_cw",2013,8
"jimmy",5244,1,2013-09-19,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","5244_1_2013-09-19_cw",2013,9
"jimmy",5244,1,2016-05-26,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","5244_1_2016-05-26_cw",2016,5
"jimmy",5244,1,2016-06-23,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,"b","cwd","5244_1_2016-06-23_cw",2016,6
"jimmy",5244,1,2016-07-28,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,"b","cwd","5244_1_2016-07-28_cw",2016,7
"jimmy",5244,1,2016-08-26,"0:00:00","cw",3,3,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"b","cwd","5244_1_2016-08-26_cw",2016,8
"jimmy",5244,1,2018-08-30,"0:00:00","ei",2,5,"c",NA,NA,NA,35,"a","s","dep",NA,NA,NA,NA,NA,NA,"5244_1_2018-08-30_ei",2018,8
"jimmy",5244,1,2018-08-30,"0:00:00","ei",2,5,"c",7.33,"e","dep",25,"t","s","dep",NA,NA,NA,24,"b","dep","5244_1_2018-08-30_ei",2018,8
"kezar",5316,1,1993-08-19,"0:00:00","cw",3,4,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"c","cwd","5316_1_1993-08-19_cw",1993,8
"kezar",5316,1,2003-08-25,"0:00:00","cw",3,5,"c",6.6,"c","cwd",13,"a","h","cwd",NA,NA,NA,19.8,"b","cwd","5316_1_2003-08-25_cw",2003,8
"kezar",5316,1,2006-08-29,"0:00:00","cw",3,3,"c",NA,NA,NA,45,"a","s","secrl",NA,NA,NA,NA,NA,NA,"5316_1_2006-08-29_cw",2006,8
"kezar",5316,1,2006-08-29,"0:00:00","cw",3,3,"c",7.37,"g","secrl",27,"t","s","secrl",110,"l","secrl",16.3,"g","secrl","5316_1_2006-08-29_cw",2006,8
"kezar",5316,1,2009-08-07,"0:00:00","cw",3,2.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","5316_1_2009-08-07_cw",2009,8
"kezar",5316,1,2010-08-11,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b",NA,"5316_1_2010-08-11_cw",2010,8
"kezar",5316,1,2011-08-22,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"b","cwd","5316_1_2011-08-22_cw",2011,8
