"midas","lake","basin","date","agency","tp_ppm","depth","r","type","year","month","sampleid"
"5312","maranacook",1,2008-07-17,"cw",0.007,7,1,"c",2008,7,"5312_1_2008-07-17"
"5312","maranacook",2,2008-07-17,"cw",0.01,6,1,"c",2008,7,"5312_2_2008-07-17"
"5312","maranacook",1,2008-08-14,"cw",0.007,8,1,"c",2008,8,"5312_1_2008-08-14"
"5312","maranacook",2,2008-08-14,"cw",0.009,6,1,"c",2008,8,"5312_2_2008-08-14"
"5312","maranacook",2,2008-08-14,"cw",0.14,11,1,"g",2008,8,"5312_2_2008-08-14"
"5312","maranacook",1,2008-09-19,"cw",0.007,9,1,"c",2008,9,"5312_1_2008-09-19"
"5312","maranacook",2,2008-09-19,"cw",0.011,7,1,"c",2008,9,"5312_2_2008-09-19"
"5312","maranacook",1,2008-10-15,"cw",0.009,10,1,"c",2008,10,"5312_1_2008-10-15"
"5312","maranacook",2,2008-10-15,"cw",0.013,8,1,"c",2008,10,"5312_2_2008-10-15"
"5312","maranacook",2,2010-08-12,"cw",0.011,5.5,1,"c",2010,8,"5312_2_2010-08-12"
"5312","maranacook",2,2010-08-12,"cw",0.13,11,1,"g",2010,8,"5312_2_2010-08-12"
"5312","maranacook",1,2011-05-26,"cw",0.008,10,1,"c",2011,5,"5312_1_2011-05-26"
"5312","maranacook",2,2011-05-26,"cw",0.011,10,1,"c",2011,5,"5312_2_2011-05-26"
"5312","maranacook",1,2011-06-20,"cw",0.014,5,1,"c",2011,6,"5312_1_2011-06-20"
"5312","maranacook",2,2011-06-20,"cw",0.017,5,1,"c",2011,6,"5312_2_2011-06-20"
"5312","maranacook",1,2011-07-19,"cw",0.008,6,1,"c",2011,7,"5312_1_2011-07-19"
"5312","maranacook",2,2011-07-19,"cw",0.013,4.5,1,"c",2011,7,"5312_2_2011-07-19"
"5312","maranacook",1,2011-08-18,"cw",0.007,7,1,"c",2011,8,"5312_1_2011-08-18"
"5312","maranacook",1,2011-08-18,"cw",0.008,7,2,"c",2011,8,"5312_1_2011-08-18"
"5312","maranacook",2,2011-08-18,"cw",0.009,5,1,"c",2011,8,"5312_2_2011-08-18"
"5312","maranacook",2,2011-08-18,"cw",0.12,11,1,"g",2011,8,"5312_2_2011-08-18"
"5312","maranacook",1,2011-09-27,"cw",0.007,9,2,"c",2011,9,"5312_1_2011-09-27"
"5312","maranacook",1,2011-09-27,"cw",0.011,9,1,"c",2011,9,"5312_1_2011-09-27"
"5312","maranacook",2,2011-09-27,"cw",0.011,7,2,"c",2011,9,"5312_2_2011-09-27"
"5312","maranacook",2,2011-09-27,"cw",0.013,7,1,"c",2011,9,"5312_2_2011-09-27"
"5312","maranacook",2,2011-09-27,"cw",0.16,11,1,"g",2011,9,"5312_2_2011-09-27"
"5312","maranacook",1,2014-05-28,"cw",0.007,9,1,"c",2014,5,"5312_1_2014-05-28"
"5312","maranacook",2,2014-05-28,"cw",0.012,7,1,"c",2014,5,"5312_2_2014-05-28"
"5312","maranacook",1,2014-06-09,"cw",0.012,7,1,"c",2014,6,"5312_1_2014-06-09"
"5312","maranacook",2,2014-06-09,"cw",0.011,7,1,"c",2014,6,"5312_2_2014-06-09"
"5312","maranacook",1,2014-07-01,"cw",0.008,7,1,"c",2014,7,"5312_1_2014-07-01"
"5312","maranacook",2,2014-07-01,"cw",0.01,6,1,"c",2014,7,"5312_2_2014-07-01"
"5312","maranacook",1,2014-08-04,"cw",0.009,7,1,"c",2014,8,"5312_1_2014-08-04"
"5312","maranacook",2,2014-08-04,"cw",0.01,5,1,"c",2014,8,"5312_2_2014-08-04"
"5312","maranacook",1,2014-09-05,"cw",0.006,7,1,"c",2014,9,"5312_1_2014-09-05"
"5312","maranacook",2,2014-09-05,"cw",0.017,5,1,"c",2014,9,"5312_2_2014-09-05"
"5312","maranacook",2,2014-09-05,"cw",0.11,11,1,"g",2014,9,"5312_2_2014-09-05"
"5312","maranacook",1,2017-05-23,"cw",0.01,9,1,"c",2017,5,"5312_1_2017-05-23"
"5312","maranacook",1,2017-05-23,"cw",0.01,9,2,"c",2017,5,"5312_1_2017-05-23"
"5312","maranacook",2,2017-05-23,"cw",0.013,7,1,"c",2017,5,"5312_2_2017-05-23"
"5312","maranacook",1,2017-06-12,"cw",0.008,9,1,"c",2017,6,"5312_1_2017-06-12"
"5312","maranacook",2,2017-06-12,"cw",0.013,6,1,"c",2017,6,"5312_2_2017-06-12"
"5312","maranacook",1,2017-08-14,"cw",0.007,7,1,"c",2017,8,"5312_1_2017-08-14"
"5312","maranacook",2,2017-08-14,"cw",0.01,5,1,"c",2017,8,"5312_2_2017-08-14"
"5312","maranacook",1,2017-09-05,"cw",0.006,29,1,"g",2017,9,"5312_1_2017-09-05"
"5312","maranacook",1,2017-09-05,"cw",0.007,9,1,"c",2017,9,"5312_1_2017-09-05"
"5312","maranacook",2,2017-09-05,"cw",0.011,6,1,"c",2017,9,"5312_2_2017-09-05"
"5312","maranacook",2,2017-09-05,"cw",0.061,10.5,1,"g",2017,9,"5312_2_2017-09-05"
"5312","maranacook",2,2017-10-03,"cw",NA,999.9,1,"c",2017,10,"5312_2_2017-10-03"
"5312","maranacook",1,2017-10-18,"cw",0.008,9,1,"c",2017,10,"5312_1_2017-10-18"
"5312","maranacook",1,2017-10-18,"cw",0.008,9,2,"c",2017,10,"5312_1_2017-10-18"
"5312","maranacook",2,2017-10-18,"cw",0.013,7,1,"c",2017,10,"5312_2_2017-10-18"
"5312","maranacook",2,2017-10-18,"cw",0.12,11,1,"g",2017,10,"5312_2_2017-10-18"
"5312","maranacook",1,2020-06-22,"cw",0.005,6,1,"c",2020,6,"5312_1_2020-06-22"
"5312","maranacook",1,2020-06-22,"cw",0.006,6,2,"c",2020,6,"5312_1_2020-06-22"
"5312","maranacook",2,2020-06-22,"cw",0.011,6,1,"c",2020,6,"5312_2_2020-06-22"
"5312","maranacook",1,2020-07-21,"cw",0.006,7,1,"c",2020,7,"5312_1_2020-07-21"
"5312","maranacook",2,2020-07-21,"cw",0.011,5,1,"c",2020,7,"5312_2_2020-07-21"
"5312","maranacook",1,2020-08-21,"cw",0.005,7,2,"c",2020,8,"5312_1_2020-08-21"
"5312","maranacook",1,2020-08-21,"cw",0.006,7,1,"c",2020,8,"5312_1_2020-08-21"
"5312","maranacook",2,2020-08-21,"cw",0.009,6,1,"c",2020,8,"5312_2_2020-08-21"
"5312","maranacook",2,2020-08-21,"cw",0.009,6,2,"c",2020,8,"5312_2_2020-08-21"
"5312","maranacook",1,2020-09-21,"cw",0.005,9,1,"c",2020,9,"5312_1_2020-09-21"
"5312","maranacook",1,2020-10-22,"cw",0.007,9,1,"c",2020,10,"5312_1_2020-10-22"
"5312","maranacook",2,2020-10-22,"cw",0.015,9,1,"c",2020,10,"5312_2_2020-10-22"
"5312","maranacook",2,2020-10-22,"cw",0.021,10.5,1,"g",2020,10,"5312_2_2020-10-22"
"5312","maranacook",2,2021-09-21,"cw",0.012,7,1,"c",2021,9,"5312_2_2021-09-21"
"5312","maranacook",2,2021-09-21,"cw",0.11,11,1,"g",2021,9,"5312_2_2021-09-21"
"5316","kezar",1,2003-08-25,"cw",0.021,5,1,"c",2003,8,"5316_1_2003-08-25"
"5316","kezar",1,2003-08-25,"cw",0.025,5,2,"c",2003,8,"5316_1_2003-08-25"
"5316","kezar",1,2009-08-07,"cw",0.027,2.5,2,"c",2009,8,"5316_1_2009-08-07"
"5316","kezar",1,2009-08-07,"cw",0.028,2.5,1,"c",2009,8,"5316_1_2009-08-07"
"5316","kezar",1,2009-08-07,"cw",0.42,7,1,"g",2009,8,"5316_1_2009-08-07"
"5316","kezar",1,2010-08-11,"cw",0.036,4,1,"c",2010,8,"5316_1_2010-08-11"
"5316","kezar",1,2011-08-22,"cw",0.011,4,2,"c",2011,8,"5316_1_2011-08-22"
"5316","kezar",1,2011-08-22,"cw",0.012,4,1,"c",2011,8,"5316_1_2011-08-22"
"5316","kezar",1,2012-08-24,"cw",0.015,3.2,1,"g",2012,8,"5316_1_2012-08-24"
"5316","kezar",1,2012-08-24,"cw",0.015,3.2,1,"g",2012,8,"5316_1_2012-08-24"
"5316","kezar",1,2012-08-24,"cw",0.018,3.5,1,"c",2012,8,"5316_1_2012-08-24"
"5316","kezar",1,2012-08-24,"cw",0.018,3.5,1,"c",2012,8,"5316_1_2012-08-24"
"5316","kezar",1,2013-08-29,"cw",0.017,4,1,"c",2013,8,"5316_1_2013-08-29"
"5316","kezar",1,2014-08-19,"cw",0.04,4.5,1,"c",2014,8,"5316_1_2014-08-19"
"5316","kezar",1,2015-08-14,"cw",0.009,2,1,"g",2015,8,"5316_1_2015-08-14"
"5316","kezar",1,2015-08-14,"cw",0.011,4.5,1,"c",2015,8,"5316_1_2015-08-14"
"5316","kezar",1,2015-08-14,"cw",0.024,4.5,1,"g",2015,8,"5316_1_2015-08-14"
"5316","kezar",1,2015-08-14,"cw",0.086,6,1,"g",2015,8,"5316_1_2015-08-14"
"5316","kezar",1,2016-08-25,"cw",0.015,4.5,1,"c",2016,8,"5316_1_2016-08-25"
"5316","kezar",1,2016-08-25,"cw",0.029,4.4,1,"g",2016,8,"5316_1_2016-08-25"
"5316","kezar",1,2016-08-25,"cw",0.15,6,1,"g",2016,8,"5316_1_2016-08-25"
"5316","kezar",1,2017-08-29,"cw",0.016,4.5,1,"c",2017,8,"5316_1_2017-08-29"
"5316","kezar",1,2017-08-29,"cw",0.017,4.5,2,"c",2017,8,"5316_1_2017-08-29"
"5316","kezar",1,2017-08-29,"cw",0.02,4,1,"g",2017,8,"5316_1_2017-08-29"
"5316","kezar",1,2017-08-29,"cw",0.29,6,1,"g",2017,8,"5316_1_2017-08-29"
"5316","kezar",1,2018-08-31,"cw",0.01,5,1,"c",2018,8,"5316_1_2018-08-31"
"5316","kezar",1,2018-08-31,"cw",0.011,5,2,"c",2018,8,"5316_1_2018-08-31"
"5316","kezar",1,2018-08-31,"cw",0.32,6.5,1,"g",2018,8,"5316_1_2018-08-31"
"5316","kezar",1,2020-09-02,"cw",0.016,4,2,"c",2020,9,"5316_1_2020-09-02"
"5316","kezar",1,2020-09-02,"cw",0.017,4,1,"c",2020,9,"5316_1_2020-09-02"
"5316","kezar",1,2020-09-02,"cw",0.41,6.5,1,"g",2020,9,"5316_1_2020-09-02"
"8065","little cobbossee",1,2000-05-15,"cw",0.019,5,1,"g",2000,5,"8065_1_2000-05-15"
"8065","little cobbossee",1,2000-05-15,"cw",0.02,3,1,"g",2000,5,"8065_1_2000-05-15"
"8065","little cobbossee",1,2000-05-15,"cw",0.02,7,1,"g",2000,5,"8065_1_2000-05-15"
"8065","little cobbossee",1,2000-05-15,"cw",0.03,1,1,"g",2000,5,"8065_1_2000-05-15"
"8065","little cobbossee",1,2000-05-15,"cw",0.036,8.5,1,"g",2000,5,"8065_1_2000-05-15"
"8065","little cobbossee",1,2000-06-13,"cw",0.02,1,1,"g",2000,6,"8065_1_2000-06-13"
"8065","little cobbossee",1,2000-06-13,"cw",0.023,3,1,"g",2000,6,"8065_1_2000-06-13"
"8065","little cobbossee",1,2000-06-13,"cw",0.025,5,1,"g",2000,6,"8065_1_2000-06-13"
"8065","little cobbossee",1,2000-06-13,"cw",0.074,7,1,"g",2000,6,"8065_1_2000-06-13"
"8065","little cobbossee",1,2000-06-13,"cw",0.15,9,1,"g",2000,6,"8065_1_2000-06-13"
"8065","little cobbossee",1,2000-07-12,"cw",0.023,1,1,"g",2000,7,"8065_1_2000-07-12"
"8065","little cobbossee",1,2000-07-12,"cw",0.028,3,1,"g",2000,7,"8065_1_2000-07-12"
"8065","little cobbossee",1,2000-07-12,"cw",0.087,5,1,"g",2000,7,"8065_1_2000-07-12"
"8065","little cobbossee",1,2000-07-12,"cw",0.16,7,1,"g",2000,7,"8065_1_2000-07-12"
"8065","little cobbossee",1,2000-07-12,"cw",0.33,9,1,"g",2000,7,"8065_1_2000-07-12"
"8065","little cobbossee",1,2000-08-11,"cw",0.015,1,1,"g",2000,8,"8065_1_2000-08-11"
"8065","little cobbossee",1,2000-08-11,"cw",0.018,3,1,"g",2000,8,"8065_1_2000-08-11"
"8065","little cobbossee",1,2000-08-11,"cw",0.024,5,1,"g",2000,8,"8065_1_2000-08-11"
"8065","little cobbossee",1,2000-08-11,"cw",0.17,7,1,"g",2000,8,"8065_1_2000-08-11"
"8065","little cobbossee",1,2000-08-11,"cw",0.38,9,1,"g",2000,8,"8065_1_2000-08-11"
"8065","little cobbossee",1,2000-09-18,"cw",0.016,1,1,"g",2000,9,"8065_1_2000-09-18"
"8065","little cobbossee",1,2000-09-18,"cw",0.019,3,1,"g",2000,9,"8065_1_2000-09-18"
"8065","little cobbossee",1,2000-09-18,"cw",0.02,5,1,"g",2000,9,"8065_1_2000-09-18"
"8065","little cobbossee",1,2000-09-18,"cw",0.19,7,1,"g",2000,9,"8065_1_2000-09-18"
"8065","little cobbossee",1,2000-09-18,"cw",0.33,9,1,"g",2000,9,"8065_1_2000-09-18"
"8065","little cobbossee",1,2000-10-13,"cw",0.038,5,1,"g",2000,10,"8065_1_2000-10-13"
"8065","little cobbossee",1,2000-10-13,"cw",0.039,1,1,"g",2000,10,"8065_1_2000-10-13"
"8065","little cobbossee",1,2000-10-13,"cw",0.041,7,1,"g",2000,10,"8065_1_2000-10-13"
"8065","little cobbossee",1,2000-10-13,"cw",0.043,3,1,"g",2000,10,"8065_1_2000-10-13"
"8065","little cobbossee",1,2000-10-13,"cw",0.32,9,1,"g",2000,10,"8065_1_2000-10-13"
"8065","little cobbossee",1,2001-05-18,"cw",0.035,3,1,"g",2001,5,"8065_1_2001-05-18"
"8065","little cobbossee",1,2001-05-18,"cw",0.036,1,1,"g",2001,5,"8065_1_2001-05-18"
"8065","little cobbossee",1,2001-05-18,"cw",0.04,5,1,"g",2001,5,"8065_1_2001-05-18"
"8065","little cobbossee",1,2001-05-18,"cw",0.042,9,1,"g",2001,5,"8065_1_2001-05-18"
"8065","little cobbossee",1,2001-05-18,"cw",0.048,7,1,"g",2001,5,"8065_1_2001-05-18"
"8065","little cobbossee",1,2001-06-18,"cw",0.019,1,1,"g",2001,6,"8065_1_2001-06-18"
"8065","little cobbossee",1,2001-06-18,"cw",0.023,3,1,"g",2001,6,"8065_1_2001-06-18"
"8065","little cobbossee",1,2001-06-18,"cw",0.038,5,1,"g",2001,6,"8065_1_2001-06-18"
"8065","little cobbossee",1,2001-06-18,"cw",0.056,7,1,"g",2001,6,"8065_1_2001-06-18"
"8065","little cobbossee",1,2001-06-18,"cw",0.13,9,1,"g",2001,6,"8065_1_2001-06-18"
"8065","little cobbossee",1,2001-07-18,"cw",0.014,1,1,"g",2001,7,"8065_1_2001-07-18"
"8065","little cobbossee",1,2001-07-18,"cw",0.014,3,1,"g",2001,7,"8065_1_2001-07-18"
"8065","little cobbossee",1,2001-07-18,"cw",0.031,5,1,"g",2001,7,"8065_1_2001-07-18"
"8065","little cobbossee",1,2001-07-18,"cw",0.092,7,1,"g",2001,7,"8065_1_2001-07-18"
"8065","little cobbossee",1,2001-07-18,"cw",0.16,9,1,"g",2001,7,"8065_1_2001-07-18"
"8065","little cobbossee",1,2001-08-20,"cw",0.011,1,1,"g",2001,8,"8065_1_2001-08-20"
"8065","little cobbossee",1,2001-08-20,"cw",0.013,3,1,"g",2001,8,"8065_1_2001-08-20"
"8065","little cobbossee",1,2001-08-20,"cw",0.025,5,1,"g",2001,8,"8065_1_2001-08-20"
"8065","little cobbossee",1,2001-08-20,"cw",0.083,7,1,"g",2001,8,"8065_1_2001-08-20"
"8065","little cobbossee",1,2001-08-20,"cw",0.21,9,1,"g",2001,8,"8065_1_2001-08-20"
"8065","little cobbossee",1,2001-09-11,"cw",0.01,1,1,"g",2001,9,"8065_1_2001-09-11"
"8065","little cobbossee",1,2001-09-11,"cw",0.018,3,1,"g",2001,9,"8065_1_2001-09-11"
"8065","little cobbossee",1,2001-09-11,"cw",0.02,5,1,"g",2001,9,"8065_1_2001-09-11"
"8065","little cobbossee",1,2001-09-11,"cw",0.062,7,1,"g",2001,9,"8065_1_2001-09-11"
"8065","little cobbossee",1,2001-09-11,"cw",0.17,9,1,"g",2001,9,"8065_1_2001-09-11"
"8065","little cobbossee",1,2001-10-18,"cw",0.017,3,1,"g",2001,10,"8065_1_2001-10-18"
"8065","little cobbossee",1,2001-10-18,"cw",0.019,1,1,"g",2001,10,"8065_1_2001-10-18"
"8065","little cobbossee",1,2001-10-18,"cw",0.024,5,1,"g",2001,10,"8065_1_2001-10-18"
"8065","little cobbossee",1,2001-10-18,"cw",0.028,7,1,"g",2001,10,"8065_1_2001-10-18"
"8065","little cobbossee",1,2001-10-18,"cw",0.26,9,1,"g",2001,10,"8065_1_2001-10-18"
"8065","little cobbossee",1,2002-04-19,"cw",0.023,5,1,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.024,1,1,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.024,3,2,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.024,7,1,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.024,9,1,"c",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.025,3,1,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-04-19,"cw",0.031,9.5,1,"g",2002,4,"8065_1_2002-04-19"
"8065","little cobbossee",1,2002-05-17,"cw",0.016,5,1,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.017,3,1,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.017,5,2,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.017,7,1,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.018,9,1,"c",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.024,1,1,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-17,"cw",0.031,9.5,1,"g",2002,5,"8065_1_2002-05-17"
"8065","little cobbossee",1,2002-05-31,"cw",0.019,7,1,"g",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-05-31,"cw",0.021,1,1,"g",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-05-31,"cw",0.026,3,1,"g",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-05-31,"cw",0.029,7,2,"g",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-05-31,"cw",0.03,4,1,"c",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-05-31,"cw",0.042,9.5,1,"g",2002,5,"8065_1_2002-05-31"
"8065","little cobbossee",1,2002-06-14,"cw",0.018,5,1,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.022,3,2,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.023,1,1,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.023,3,1,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.023,5,1,"c",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.031,7,1,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-06-14,"cw",0.14,9.5,1,"g",2002,6,"8065_1_2002-06-14"
"8065","little cobbossee",1,2002-07-02,"ei",0.019,1,1,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.02,3,1,"c",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.021,3,1,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.037,5,2,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.039,5,1,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.04,7,1,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-02,"ei",0.069,9,1,"g",2002,7,"8065_1_2002-07-02"
"8065","little cobbossee",1,2002-07-18,"cw",0.015,1,1,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.019,3,1,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.02,5,1,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.022,3,1,"c",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.022,5,2,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.069,7,1,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-07-18,"cw",0.2,9,1,"g",2002,7,"8065_1_2002-07-18"
"8065","little cobbossee",1,2002-08-07,"cw",0.012,3,1,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.013,1,1,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.023,4,1,"c",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.045,5,1,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.13,7,1,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.14,7,2,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-07,"cw",0.36,9,1,"g",2002,8,"8065_1_2002-08-07"
"8065","little cobbossee",1,2002-08-23,"cw",0.012,3,1,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.013,1,1,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.018,4,1,"c",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.038,5,1,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.053,5,2,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.16,7,1,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-08-23,"cw",0.43,9,1,"g",2002,8,"8065_1_2002-08-23"
"8065","little cobbossee",1,2002-09-06,"cw",0.014,1,1,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.015,3,1,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.018,3,2,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.018,4,1,"c",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.019,5,1,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.16,7,1,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-09-06,"cw",0.38,9,1,"g",2002,9,"8065_1_2002-09-06"
"8065","little cobbossee",1,2002-10-21,"cw",0.038,7,1,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.039,9,1,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.041,3,1,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.042,3,2,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.042,9,1,"c",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.044,5,1,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-10-21,"cw",0.048,1,1,"g",2002,10,"8065_1_2002-10-21"
"8065","little cobbossee",1,2002-11-12,"cw",0.028,9,1,"c",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.029,3,1,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.03,5,1,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.03,7,1,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.03,9,1,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.032,5,2,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2002-11-12,"cw",0.04,1,1,"g",2002,11,"8065_1_2002-11-12"
"8065","little cobbossee",1,2003-06-23,"cw",0.023,1,1,"g",2003,6,"8065_1_2003-06-23"
"8065","little cobbossee",1,2003-06-23,"cw",0.028,3,1,"g",2003,6,"8065_1_2003-06-23"
"8065","little cobbossee",1,2003-06-23,"cw",0.041,5,1,"g",2003,6,"8065_1_2003-06-23"
"8065","little cobbossee",1,2003-06-23,"cw",0.053,7,1,"g",2003,6,"8065_1_2003-06-23"
"8065","little cobbossee",1,2003-06-23,"cw",0.16,9,1,"g",2003,6,"8065_1_2003-06-23"
"8065","little cobbossee",1,2003-07-25,"cw",0.019,1,1,"g",2003,7,"8065_1_2003-07-25"
"8065","little cobbossee",1,2003-07-25,"cw",0.02,3,1,"g",2003,7,"8065_1_2003-07-25"
"8065","little cobbossee",1,2003-07-25,"cw",0.035,5,1,"g",2003,7,"8065_1_2003-07-25"
"8065","little cobbossee",1,2003-07-25,"cw",0.12,7,1,"g",2003,7,"8065_1_2003-07-25"
"8065","little cobbossee",1,2003-07-25,"cw",0.33,9,1,"g",2003,7,"8065_1_2003-07-25"
"8065","little cobbossee",1,2003-08-27,"cw",0.018,3,1,"g",2003,8,"8065_1_2003-08-27"
"8065","little cobbossee",1,2003-08-27,"cw",0.019,1,1,"g",2003,8,"8065_1_2003-08-27"
"8065","little cobbossee",1,2003-08-27,"cw",0.06,5,1,"g",2003,8,"8065_1_2003-08-27"
"8065","little cobbossee",1,2003-08-27,"cw",0.17,7,1,"g",2003,8,"8065_1_2003-08-27"
"8065","little cobbossee",1,2003-08-27,"cw",0.44,9,1,"g",2003,8,"8065_1_2003-08-27"
"8065","little cobbossee",1,2003-09-30,"cw",0.018,3,1,"g",2003,9,"8065_1_2003-09-30"
"8065","little cobbossee",1,2003-09-30,"cw",0.019,1,1,"g",2003,9,"8065_1_2003-09-30"
"8065","little cobbossee",1,2003-09-30,"cw",0.02,5,1,"g",2003,9,"8065_1_2003-09-30"
"8065","little cobbossee",1,2003-09-30,"cw",0.16,7,1,"g",2003,9,"8065_1_2003-09-30"
"8065","little cobbossee",1,2003-09-30,"cw",0.5,9,1,"g",2003,9,"8065_1_2003-09-30"
"8065","little cobbossee",1,2003-10-30,"cw",0.028,7,1,"g",2003,10,"8065_1_2003-10-30"
"8065","little cobbossee",1,2003-10-30,"cw",0.03,1,1,"g",2003,10,"8065_1_2003-10-30"
"8065","little cobbossee",1,2003-10-30,"cw",0.032,3,1,"g",2003,10,"8065_1_2003-10-30"
"8065","little cobbossee",1,2003-10-30,"cw",0.035,5,1,"g",2003,10,"8065_1_2003-10-30"
"8065","little cobbossee",1,2003-10-30,"cw",0.038,9,1,"g",2003,10,"8065_1_2003-10-30"
"8065","little cobbossee",1,2004-06-07,"cw",0.017,3,2,"g",2004,6,"8065_1_2004-06-07"
