"sampID","midas","lake","station","date","time","agency","project","db","secchi","rep","seccbot","scope","surveyors","qa_cert","windvel","winddir","cloudcvr","lat","long","gloeo","comments","dups"
"98_1_1998-05-24_ei",98,"narrows upper",1,1998-05-24,"1330","ei",3,"dep",6,1,"n",2,"emerson,joe,,,NA",NA,0,0,"c",NA,NA,NA,"dif scope","98_1_1998-05-24_6__1"
"98_1_1998-05-28_cw",98,"narrows upper",1,1998-05-28,"1015","cw",3,"dep",5.95,1,"n",2,"martin,jeremy,,,NA",NA,3,6,"b",NA,NA,NA,"dif scope","98_1_1998-05-28_5.95__1"
"98_1_1998-05-28_cw",98,"narrows upper",1,1998-05-28,"1015","cw",3,"dep",6.05,1,"n",4,"martin,jeremy,,,NA",NA,3,6,"b",NA,NA,NA,"dif scope","98_1_1998-05-28_6.05__1"
"98_1_1998-05-31_ei",98,"narrows upper",1,1998-05-31,"1300","ei",3,"dep",5.3,1,"n",2,"emerson,joe,,,NA",NA,10,6,"o",NA,NA,NA,"dif scope","98_1_1998-05-31_5.3__1"
"98_1_1998-06-15_ei",98,"narrows upper",1,1998-06-15,"1330","ei",3,"dep",3.3,1,"n",2,"emerson,joe,,,NA",NA,0,0,"o",NA,NA,NA,"dif scope","98_1_1998-06-15_3.3__1"
"98_1_1998-06-15_ei",98,"narrows upper",1,1998-06-15,"1330","ei",3,"dep",3.5,1,"n",4,"emerson,joe,,,NA",NA,0,0,"o",NA,NA,NA,"dif scope","98_1_1998-06-15_3.5__1"
"98_1_1998-06-29_cw",98,"narrows upper",1,1998-06-29,"1330","cw",3,"dep",4.75,1,"n",2,"martin,jeremy,emerson,joe,,NA",NA,10,5,"b",NA,NA,NA,"dif scope","98_1_1998-06-29_4.75__1"
"98_1_1998-07-11_ei",98,"narrows upper",1,1998-07-11,"945","ei",3,"dep",5.1,1,"n",2,"emerson,joe,,,NA",NA,5,1,"b",NA,NA,NA,"dif scope","98_1_1998-07-11_5.1__1"
"98_1_1998-07-11_ei",98,"narrows upper",1,1998-07-11,"945","ei",3,"dep",5.3,1,"n",4,"emerson,joe,,,NA",NA,5,1,"b",NA,NA,NA,"dif scope","98_1_1998-07-11_5.3__1"
"98_1_1998-07-19_ei",98,"narrows upper",1,1998-07-19,"945","ei",3,"dep",5,1,"n",2,"emerson,joe,,,NA",NA,0,0,"c",NA,NA,NA,"dif scope","98_1_1998-07-19_5__1"
"98_1_1998-07-19_ei",98,"narrows upper",1,1998-07-19,"945","ei",3,"dep",5.2,1,"n",4,"emerson,joe,,,NA",NA,0,0,"c",NA,NA,NA,"dif scope","98_1_1998-07-19_5.2__1"
"98_1_1998-07-24_cw",98,"narrows upper",1,1998-07-24,"900","cw",3,"dep",4.26,1,"n",2,"curtis,chris,,,NA",NA,2,7,"b",NA,NA,NA,"dif scope","98_1_1998-07-24_4.26__1"
"98_1_1998-07-24_cw",98,"narrows upper",1,1998-07-24,"900","cw",3,"dep",4.3,1,"n",4,"curtis,chris,,,NA",NA,2,7,"b",NA,NA,NA,"dif scope","98_1_1998-07-24_4.3__1"
"98_1_1998-07-26_ei",98,"narrows upper",1,1998-07-26,"1010","ei",3,"dep",4.6,1,"n",2,"emerson,joe,,,NA",NA,5,7,"o",NA,NA,NA,"dif scope","98_1_1998-07-26_4.6__1"
"98_1_1998-07-26_ei",98,"narrows upper",1,1998-07-26,"1010","ei",3,"dep",4.7,1,"n",4,"emerson,joe,,,NA",NA,5,7,"o",NA,NA,NA,"dif scope","98_1_1998-07-26_4.7__1"
"98_1_1998-08-05_cw",98,"narrows upper",1,1998-08-05,"1120","cw",3,"dep",5.2,1,"n",2,"martin,jeremy,macdougall,jesse mae,,NA",NA,2,8,"b",NA,NA,NA,"dif scope","98_1_1998-08-05_5.2__1"
"98_1_1998-08-16_ei",98,"narrows upper",1,1998-08-16,"1030","ei",3,"dep",5.9,1,"n",2,"emerson,joe,,,NA",NA,0,0,"c",NA,NA,NA,"dif scope","98_1_1998-08-16_5.9__1"
"98_1_1998-08-16_ei",98,"narrows upper",1,1998-08-16,"1030","ei",3,"dep",6,1,"n",4,"emerson,joe,,,NA",NA,0,0,"c",NA,NA,NA,"dif scope","98_1_1998-08-16_6__1"
"98_1_1998-08-18_cw",98,"narrows upper",1,1998-08-18,"1400","cw",3,"dep",5.75,1,"n",2,"martin,jeremy,macdougall,jesse mae,,NA",NA,5,7,"c",NA,NA,NA,"dif scope","98_1_1998-08-18_5.75__1"
"98_1_1998-08-18_cw",98,"narrows upper",1,1998-08-18,"1400","cw",3,"dep",6.15,1,"n",4,"martin,jeremy,macdougall,jesse mae,,NA",NA,5,7,"c",NA,NA,NA,"dif scope","98_1_1998-08-18_6.15__1"
"98_1_1998-08-23_ei",98,"narrows upper",1,1998-08-23,"1315","ei",3,"dep",6.4,1,"n",2,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"dif scope","98_1_1998-08-23_6.4__1"
"98_1_1998-08-30_ei",98,"narrows upper",1,1998-08-30,"1145","ei",3,"dep",6.3,1,"n",2,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"dif scope","98_1_1998-08-30_6.3__1"
"98_1_1998-08-30_ei",98,"narrows upper",1,1998-08-30,"1145","ei",3,"dep",6.6,1,"n",4,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"dif scope","98_1_1998-08-30_6.6__1"
"98_1_1998-09-13_ei",98,"narrows upper",1,1998-09-13,"1400","ei",3,"dep",5.6,1,"n",2,"emerson,joe,,,NA",NA,5,5,"c",NA,NA,NA,"dif scope","98_1_1998-09-13_5.6__1"
"98_1_1998-09-30_cw",98,"narrows upper",1,1998-09-30,"930","cw",3,"dep",6.1,1,"n",2,"martin,jeremy,emerson,joe,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-09-30_6.1__1"
"98_1_1998-09-30_cw",98,"narrows upper",1,1998-09-30,"930","cw",3,"dep",6.3,1,"n",4,"martin,jeremy,emerson,joe,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-09-30_6.3__1"
"98_1_1998-10-23_cw",98,"narrows upper",1,1998-10-23,"930","cw",3,"dep",5.75,1,"n",2,"martin,jeremy,emerson,joe,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-10-23_5.75__1"
"98_1_1998-10-23_cw",98,"narrows upper",1,1998-10-23,"930","cw",3,"dep",5.9,1,"n",4,"martin,jeremy,emerson,joe,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-10-23_5.9__1"
"98_1_1998-10-23_ei",98,"narrows upper",1,1998-10-23,"930","ei",3,"dep",5.3,1,"n",2,"emerson,joe,,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-10-23_5.3__1"
"98_1_1998-10-23_ei",98,"narrows upper",1,1998-10-23,"930","ei",3,"dep",5.4,1,"n",4,"emerson,joe,,,NA",NA,3,5,"b",NA,NA,NA,"dif scope","98_1_1998-10-23_5.4__1"
"98_1_1999-04-30_ei",98,"narrows upper",1,1999-04-30,"1400","ei",3,"dep",5.7,1,"n",4,"emerson,joe,,,NA",NA,7,1,"b",NA,NA,NA,"","98_1_1999-04-30_5.7__1"
"98_1_1999-05-14_ei",98,"narrows upper",1,1999-05-14,"1400","ei",3,"dep",6.7,1,"n",4,"emerson,joe,,,NA",NA,5,7,"c",NA,NA,NA,"","98_1_1999-05-14_6.7__1"
"98_1_1999-05-26_cw",98,"narrows upper",1,1999-05-26,"1245","cw",3,"dep",5.9,1,"n",4,"martin,jeremy,,,NA",NA,6,5,"c",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-05-26_5.9__1"
"98_1_1999-05-26_cw",98,"narrows upper",1,1999-05-26,"1245","cw",3,"dep",6,1,"n",4,"martin,jeremy,,,NA",NA,6,5,"c",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-05-26_6__1"
"98_1_1999-05-28_ei",98,"narrows upper",1,1999-05-28,"1400","ei",3,"dep",6.9,1,"n",4,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"","98_1_1999-05-28_6.9__1"
"98_1_1999-06-05_ei",98,"narrows upper",1,1999-06-05,"1400","ei",3,"dep",7,1,"n",4,"emerson,joe,,,NA",NA,5,5,"b",NA,NA,NA,"","98_1_1999-06-05_7__1"
"98_1_1999-06-16_ei",98,"narrows upper",1,1999-06-16,"1400","ei",3,"dep",7.2,1,"n",4,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"","98_1_1999-06-16_7.2__1"
"98_1_1999-06-22_cw",98,"narrows upper",1,1999-06-22,"1415","cw",3,"dep",6.25,1,"n",4,"martin,jeremy,,,NA",NA,1,8,"b",NA,NA,NA,"","98_1_1999-06-22_6.25__1"
"98_1_1999-07-05_ei",98,"narrows upper",1,1999-07-05,"1400","ei",3,"dep",6.2,1,"n",4,"emerson,joe,,,NA",NA,5,7,"o",NA,NA,NA,"","98_1_1999-07-05_6.2__1"
"98_1_1999-07-20_ei",98,"narrows upper",1,1999-07-20,"1400","ei",3,"dep",6.9,1,"n",4,"emerson,joe,,,NA",NA,5,8,NA,NA,NA,NA,"","98_1_1999-07-20_6.9__1"
"98_1_1999-07-28_ei",98,"narrows upper",1,1999-07-28,"1000","ei",3,"dep",7.2,1,"n",4,"emerson,joe,,,NA",NA,0,0,"b",NA,NA,NA,"","98_1_1999-07-28_7.2__1"
"98_1_1999-07-29_cw",98,"narrows upper",1,1999-07-29,"1015","cw",3,"dep",7.6,1,"n",4,"martin,jeremy,,,NA",NA,3,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-07-29_7.6__1"
"98_1_1999-07-29_cw",98,"narrows upper",1,1999-07-29,"1015","cw",3,"dep",7.7,1,"n",4,"martin,jeremy,,,NA",NA,3,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-07-29_7.7__1"
"98_1_1999-08-17_ei",98,"narrows upper",1,1999-08-17,"1100","ei",3,"dep",7.3,1,"n",4,"emerson,joe,,,NA",NA,3,5,"c",NA,NA,NA,"","98_1_1999-08-17_7.3__1"
"98_1_1999-08-26_cw",98,"narrows upper",1,1999-08-26,"1330","cw",3,"dep",7.3,1,"n",4,"martin,jeremy,,,NA",NA,3,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-08-26_7.3__1"
"98_1_1999-08-26_cw",98,"narrows upper",1,1999-08-26,"1330","cw",3,"dep",7.4,1,"n",4,"martin,jeremy,,,NA",NA,3,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-08-26_7.4__1"
"98_1_1999-08-31_ei",98,"narrows upper",1,1999-08-31,"1400","ei",3,"dep",7.5,1,"n",4,"emerson,joe,,,NA",NA,3,5,"b",NA,NA,NA,"","98_1_1999-08-31_7.5__1"
"98_1_1999-09-20_ei",98,"narrows upper",1,1999-09-20,"1300","ei",3,"dep",5,1,"n",4,"emerson,joe,,,NA",NA,20,6,"b",NA,NA,NA,"","98_1_1999-09-20_5__1"
"98_1_1999-09-27_cw",98,"narrows upper",1,1999-09-27,"1000","cw",3,"dep",6,1,"n",4,"martin,jeremy,,,NA",NA,0,0,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-09-27_6__1"
"98_1_1999-09-27_cw",98,"narrows upper",1,1999-09-27,"1000","cw",3,"dep",6.05,1,"n",4,"martin,jeremy,,,NA",NA,0,0,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-09-27_6.05__1"
"98_1_1999-10-10_ei",98,"narrows upper",1,1999-10-10,"1000","ei",3,"dep",5.1,1,"n",4,"emerson,joe,,,NA",NA,0,0,NA,NA,NA,NA,"","98_1_1999-10-10_5.1__1"
"98_1_1999-10-26_cw",98,"narrows upper",1,1999-10-26,"1315","cw",3,"dep",6,1,"n",4,"martin,jeremy,,,NA",NA,8,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-10-26_6__1"
"98_1_1999-10-26_cw",98,"narrows upper",1,1999-10-26,"1315","cw",3,"dep",6.05,1,"n",4,"martin,jeremy,,,NA",NA,8,5,"b",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_1999-10-26_6.05__1"
"98_1_2000-05-07_ei",98,"narrows upper",1,2000-05-07,"1400","ei",3,"dep",5.3,1,"n",4,"emerson,joe,,,NA","em-0124",10,5,"b",NA,NA,NA,"","98_1_2000-05-07_5.3_em-0124_1"
"98_1_2000-05-14_ei",98,"narrows upper",1,2000-05-14,"1400","ei",3,"dep",6.1,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"b",NA,NA,NA,"","98_1_2000-05-14_6.1_em-0124_1"
"98_1_2000-05-21_ei",98,"narrows upper",1,2000-05-21,"1400","ei",3,"dep",6.4,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"c",NA,NA,NA,"","98_1_2000-05-21_6.4_em-0124_1"
"98_1_2000-05-22_cw",98,"narrows upper",1,2000-05-22,"1215","cw",3,"dep",7.15,1,"n",4,"martin,jeremy,,,NA","ma-0049",2,5,"c",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_2000-05-22_7.15_ma-0049_1"
"98_1_2000-05-22_cw",98,"narrows upper",1,2000-05-22,"1215","cw",3,"dep",7.1,1,"n",4,"martin,jeremy,fredenburg,jeff,,NA","ma-0049",2,5,"c",NA,NA,NA,"dif readings, same time, maybe dif reps","98_1_2000-05-22_7.1_ma-0049_1"
"98_1_2000-06-04_ei",98,"narrows upper",1,2000-06-04,"1400","ei",3,"dep",5.9,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2000-06-04_5.9_em-0124_1"
"98_1_2000-06-11_ei",98,"narrows upper",1,2000-06-11,"1400","ei",3,"dep",4.9,1,"n",4,"emerson,joe,,,NA","em-0124",3,1,"o",NA,NA,NA,"","98_1_2000-06-11_4.9_em-0124_1"
"98_1_2000-06-18_ei",98,"narrows upper",1,2000-06-18,"1300","ei",3,"dep",4.9,1,"n",4,"emerson,joe,,,NA","em-0124",3,5,"c",NA,NA,NA,"","98_1_2000-06-18_4.9_em-0124_1"
"98_1_2000-06-23_cw",98,"narrows upper",1,2000-06-23,"1030","cw",3,"dep",5.5,1,"n",4,"martin,jeremy,,,NA","ma-0049",3,6,"b",NA,NA,NA,"","98_1_2000-06-23_5.5_ma-0049_1"
"98_1_2000-07-02_ei",98,"narrows upper",1,2000-07-02,"1430","ei",3,"dep",6.7,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"b",NA,NA,NA,"","98_1_2000-07-02_6.7_em-0124_1"
"98_1_2000-07-09_ei",98,"narrows upper",1,2000-07-09,"1400","ei",3,"dep",7,1,"n",4,"emerson,joe,,,NA","em-0124",3,6,"b",NA,NA,NA,"","98_1_2000-07-09_7_em-0124_1"
"98_1_2000-07-23_ei",98,"narrows upper",1,2000-07-23,"1400","ei",3,"dep",5.7,1,"n",4,"emerson,joe,,,NA","em-0124",3,8,"b",NA,NA,NA,"","98_1_2000-07-23_5.7_em-0124_1"
"98_1_2000-07-26_cw",98,"narrows upper",1,2000-07-26,"1220","cw",3,"dep",5.25,1,"n",4,"martin,jeremy,fredenburg,jeff,gillespie,libby,NA","ma-0049",2,5,"b",NA,NA,NA,"","98_1_2000-07-26_5.25_ma-0049_1"
"98_1_2000-07-30_ei",98,"narrows upper",1,2000-07-30,"1400","ei",3,"dep",5.1,1,"n",4,"emerson,joe,,,NA","em-0124",3,1,"c",NA,NA,NA,"","98_1_2000-07-30_5.1_em-0124_1"
"98_1_2000-08-13_ei",98,"narrows upper",1,2000-08-13,"1300","ei",3,"dep",5.9,1,"n",4,"emerson,joe,,,NA","em-0124",3,1,"o",NA,NA,NA,"","98_1_2000-08-13_5.9_em-0124_1"
"98_1_2000-08-27_ei",98,"narrows upper",1,2000-08-27,"1300","ei",3,"dep",6.2,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"b",NA,NA,NA,"","98_1_2000-08-27_6.2_em-0124_1"
"98_1_2000-08-29_cw",98,"narrows upper",1,2000-08-29,"1100","cw",3,"dep",6.45,1,"n",4,"martin,jeremy,,,NA","ma-0049",3,5,"b",NA,NA,NA,"","98_1_2000-08-29_6.45_ma-0049_1"
"98_1_2000-09-03_ei",98,"narrows upper",1,2000-09-03,"1430","ei",3,"dep",5.7,1,"n",4,"emerson,joe,,,NA","em-0124",3,3,"o",NA,NA,NA,"","98_1_2000-09-03_5.7_em-0124_1"
"98_1_2000-09-24_ei",98,"narrows upper",1,2000-09-24,"1430","ei",3,"dep",6.5,1,"n",4,"emerson,joe,,,NA","em-0124",3,7,"o",NA,NA,NA,"","98_1_2000-09-24_6.5_em-0124_1"
"98_1_2000-09-25_cw",98,"narrows upper",1,2000-09-25,"1250","cw",3,"dep",6.9,1,"n",4,"martin,jeremy,fredenburg,jeff,,NA","ma-0049",2,5,"b",NA,NA,NA,"","98_1_2000-09-25_6.9_ma-0049_1"
"98_1_2000-10-01_ei",98,"narrows upper",1,2000-10-01,"1415","ei",3,"dep",6.5,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"b",NA,NA,NA,"","98_1_2000-10-01_6.5_em-0124_1"
"98_1_2000-10-12_cw",98,"narrows upper",1,2000-10-12,"1045","cw",3,"dep",6.1,1,"n",4,"martin,jeremy,,,NA","ma-0049",2,5,"b",NA,NA,NA,"","98_1_2000-10-12_6.1_ma-0049_1"
"98_1_2000-10-23_cw",98,"narrows upper",1,2000-10-23,"1530","cw",3,"dep",5.8,1,"n",4,"martin,jeremy,,,NA","ma-0049",2,5,"b",NA,NA,NA,"","98_1_2000-10-23_5.8_ma-0049_1"
"98_1_2000-11-17_ei",98,"narrows upper",1,2000-11-17,"1300","ei",3,"dep",4.7,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"o",NA,NA,NA,"","98_1_2000-11-17_4.7_em-0124_1"
"98_1_2001-05-20_ei",98,"narrows upper",1,2001-05-20,"1400","ei",3,"dep",4.8,1,"n",4,"emerson,joe,,,NA","em-0124",3,5,"b",NA,NA,NA,"","98_1_2001-05-20_4.8_em-0124_1"
"98_1_2001-05-30_cw",98,"narrows upper",1,2001-05-30,"1200","cw",3,"dep",7.45,1,"n",4,"martin,jeremy,,,NA","ma-0049",3,6,"b",NA,NA,NA,"","98_1_2001-05-30_7.45_ma-0049_1"
"98_1_2001-06-03_ei",98,"narrows upper",1,2001-06-03,"1330","ei",3,"dep",6.8,1,"n",4,"emerson,joe,,,NA","em-0124",5,1,"o",NA,NA,NA,"","98_1_2001-06-03_6.8_em-0124_1"
"98_1_2001-06-17_ei",98,"narrows upper",1,2001-06-17,"1430","ei",3,"dep",6,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2001-06-17_6_em-0124_1"
"98_1_2001-06-24_ei",98,"narrows upper",1,2001-06-24,"1330","ei",3,"dep",6,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2001-06-24_6_em-0124_1"
"98_1_2001-06-28_cw",98,"narrows upper",1,2001-06-28,"1200","cw",3,"dep",6.45,1,"n",4,"martin,jeremy,,,NA","ma-0049",5,8,"b",NA,NA,NA,"","98_1_2001-06-28_6.45_ma-0049_1"
"98_1_2001-07-01_ei",98,"narrows upper",1,2001-07-01,"1300","ei",3,"dep",6.4,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"b",NA,NA,NA,"","98_1_2001-07-01_6.4_em-0124_1"
"98_1_2001-07-15_ei",98,"narrows upper",1,2001-07-15,"1400","ei",3,"dep",6.4,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2001-07-15_6.4_em-0124_1"
"98_1_2001-07-26_cw",98,"narrows upper",1,2001-07-26,"1215","cw",3,"dep",6.85,1,"n",4,"martin,jeremy,,,NA","ma-0049",4,1,"c",NA,NA,NA,"","98_1_2001-07-26_6.85_ma-0049_1"
"98_1_2001-08-12_ei",98,"narrows upper",1,2001-08-12,"1200","ei",3,"dep",6.8,1,"n",4,"emerson,joe,,,NA","em-0124",5,5,"c",NA,NA,NA,"","98_1_2001-08-12_6.8_em-0124_1"
"98_1_2001-08-24_cw",98,"narrows upper",1,2001-08-24,"1100","cw",3,"dep",7.45,1,"n",4,"martin,jeremy,,,NA","ma-0049",10,1,"b",NA,NA,NA,"","98_1_2001-08-24_7.45_ma-0049_1"
"98_1_2001-09-02_ei",98,"narrows upper",1,2001-09-02,"1300","ei",3,"dep",7,1,"n",4,"emerson,joe,,,NA","em-0124",3,1,"b",NA,NA,NA,"","98_1_2001-09-02_7_em-0124_1"
"98_1_2001-09-11_cw",98,"narrows upper",1,2001-09-11,"1145","cw",3,"dep",7.3,1,"n",4,"martin,jeremy,,,NA","ma-0049",7,6,"b",NA,NA,NA,"","98_1_2001-09-11_7.3_ma-0049_1"
"98_1_2001-09-16_ei",98,"narrows upper",1,2001-09-16,"1300","ei",3,"dep",7.7,1,"n",4,"emerson,joe,,,NA","em-0124",5,6,"b",NA,NA,NA,"","98_1_2001-09-16_7.7_em-0124_1"
"98_1_2001-09-23_ei",98,"narrows upper",1,2001-09-23,"1100","ei",3,"dep",7.1,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"b",NA,NA,NA,"","98_1_2001-09-23_7.1_em-0124_1"
"98_1_2001-10-14_ei",98,"narrows upper",1,2001-10-14,"1145","ei",3,"dep",7.1,1,"n",4,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2001-10-14_7.1_em-0124_1"
"98_1_2001-10-23_cw",98,"narrows upper",1,2001-10-23,"1500","cw",3,"dep",6.65,1,"n",4,"martin,jeremy,,,NA","ma-0049",10,5,"c",NA,NA,NA,"","98_1_2001-10-23_6.65_ma-0049_1"
"98_1_2002-04-24_cw",98,"narrows upper",1,2002-04-24,"1110","cw",3,"dep",5.4,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",1,8,"b",NA,NA,NA,"","98_1_2002-04-24_5.4_fr-0674_1"
"98_1_2002-05-05_ei",98,"narrows upper",1,2002-05-05,"1100","ei",3,"dep",6.2,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"c",NA,NA,NA,"","98_1_2002-05-05_6.2_em-0124_1"
"98_1_2002-05-12_ei",98,"narrows upper",1,2002-05-12,"1100","ei",3,"dep",6.3,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"c",NA,NA,NA,"","98_1_2002-05-12_6.3_em-0124_1"
"98_1_2002-05-17_cw",98,"narrows upper",1,2002-05-17,"1050","cw",3,"dep",6.3,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",1,8,"b",NA,NA,NA,"","98_1_2002-05-17_6.3_fr-0674_1"
"98_1_2002-05-26_ei",98,"narrows upper",1,2002-05-26,"1300","ei",3,"dep",6.6,1,"n",5,"emerson,joe,,,NA","em-0124",10,7,"o",NA,NA,NA,"","98_1_2002-05-26_6.6_em-0124_1"
"98_1_2002-05-31_cw",98,"narrows upper",1,2002-05-31,"1130","cw",3,"dep",5.65,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",3,5,"b",NA,NA,NA,"","98_1_2002-05-31_5.65_fr-0674_1"
"98_1_2002-06-09_ei",98,"narrows upper",1,2002-06-09,"1100","ei",3,"dep",5.9,1,"n",5,"emerson,joe,,,NA","em-0124",5,5,"c",NA,NA,NA,"","98_1_2002-06-09_5.9_em-0124_1"
"98_1_2002-06-14_cw",98,"narrows upper",1,2002-06-14,"1135","cw",3,"dep",5.4,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",3,2,"c",NA,NA,NA,"","98_1_2002-06-14_5.4_fr-0674_1"
"98_1_2002-06-16_ei",98,"narrows upper",1,2002-06-16,"1100","ei",3,"dep",5.7,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"o",NA,NA,NA,"","98_1_2002-06-16_5.7_em-0124_1"
"98_1_2002-06-23_ei",98,"narrows upper",1,2002-06-23,"1300","ei",3,"dep",6.4,1,"n",5,"emerson,joe,,,NA","em-0124",5,6,"o",NA,NA,NA,"","98_1_2002-06-23_6.4_em-0124_1"
"98_1_2002-06-30_ei",98,"narrows upper",1,2002-06-30,"1400","ei",3,"dep",6.3,1,"n",5,"emerson,joe,,,NA","em-0124",3,6,"c",NA,NA,NA,"","98_1_2002-06-30_6.3_em-0124_1"
"98_1_2002-07-02_cw",98,"narrows upper",1,2002-07-02,"1154","cw",3,"dep",6.5,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",3,6,"b",NA,NA,NA,"","98_1_2002-07-02_6.5_fr-0674_1"
"98_1_2002-07-07_ei",98,"narrows upper",1,2002-07-07,"1100","ei",3,"dep",6.3,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,NA,NA,NA,NA,"","98_1_2002-07-07_6.3_em-0124_1"
"98_1_2002-07-14_ei",98,"narrows upper",1,2002-07-14,"1100","ei",3,"dep",6.2,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"b",NA,NA,NA,"","98_1_2002-07-14_6.2_em-0124_1"
"98_1_2002-07-18_cw",98,"narrows upper",1,2002-07-18,"1200","cw",3,"dep",6.7,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",2,8,NA,NA,NA,NA,"","98_1_2002-07-18_6.7_fr-0674_1"
"98_1_2002-08-04_ei",98,"narrows upper",1,2002-08-04,"1030","ei",3,"dep",6.4,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"c",NA,NA,NA,"","98_1_2002-08-04_6.4_em-0124_1"
"98_1_2002-08-07_cw",98,"narrows upper",1,2002-08-07,"1003","cw",3,"dep",6.5,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",7,2,"b",NA,NA,NA,"","98_1_2002-08-07_6.5_fr-0674_1"
"98_1_2002-08-11_ei",98,"narrows upper",1,2002-08-11,"1100","ei",3,"dep",6.8,1,"n",5,"emerson,joe,,,NA","em-0124",0,0,"b",NA,NA,NA,"","98_1_2002-08-11_6.8_em-0124_1"
"98_1_2002-08-15_ei",98,"narrows upper",1,2002-08-15,"1050","ei",2,"dep",6.77,1,"n",4,"mcphedran,john,,,NA","mc-0906",5,6,"b",NA,NA,NA,"","98_1_2002-08-15_6.77_mc-0906_1"
"98_1_2002-08-18_ei",98,"narrows upper",1,2002-08-18,"1100","ei",3,"dep",6.5,1,"n",5,"emerson,joe,,,NA","em-0124",10,6,"b",NA,NA,NA,"","98_1_2002-08-18_6.5_em-0124_1"
"98_1_2002-08-23_cw",98,"narrows upper",1,2002-08-23,"1126","cw",3,"dep",7.1,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",9,2,"b",NA,NA,NA,"","98_1_2002-08-23_7.1_fr-0674_1"
"98_1_2002-08-25_ei",98,"narrows upper",1,2002-08-25,"1100","ei",3,"dep",7,1,"n",5,"emerson,joe,,,NA","em-0124",5,8,"b",NA,NA,NA,"","98_1_2002-08-25_7_em-0124_1"
"98_1_2002-09-01_ei",98,"narrows upper",1,2002-09-01,"1130","ei",3,"dep",7.2,1,"n",5,"emerson,joe,,,NA","em-0124",10,5,"c",NA,NA,NA,"","98_1_2002-09-01_7.2_em-0124_1"
"98_1_2002-09-06_cw",98,"narrows upper",1,2002-09-06,"944","cw",3,"dep",7.35,1,"n",4,"fredenburg,jeff,,,NA","fr-0674",4,1,"b",NA,NA,NA,"","98_1_2002-09-06_7.35_fr-0674_1"
"98_1_2002-09-16_ei",98,"narrows upper",1,2002-09-16,"1115","ei",3,"dep",7.2,1,"n",5,"emerson,joe,,,NA","em-0124",5,5,"o",NA,NA,NA,"","98_1_2002-09-16_7.2_em-0124_1"
