"midas","lake","basin","date","depth","type","ph","color","conduct","alk","sampleid","year","month"
9961,"annabessacook",2,"2011-05-23",6,"c",NA,NA,NA,16.5,"9961_2_2011-05-23",2011,5
9961,"annabessacook",1,"2011-06-08",5,"c",NA,NA,NA,19,"9961_1_2011-06-08",2011,6
9961,"annabessacook",2,"2011-06-08",5,"c",NA,NA,NA,18.5,"9961_2_2011-06-08",2011,6
9961,"annabessacook",1,"2011-07-05",5,"c",NA,NA,NA,19.5,"9961_1_2011-07-05",2011,7
9961,"annabessacook",2,"2011-07-05",5,"c",NA,NA,NA,19.5,"9961_2_2011-07-05",2011,7
9961,"annabessacook",2,"2011-08-05",5,"c",NA,NA,NA,19.5,"9961_2_2011-08-05",2011,8
9961,"annabessacook",1,"2011-08-05",5,"c",NA,NA,NA,19,"9961_1_2011-08-05",2011,8
9961,"annabessacook",1,"2011-09-09",6.5,"c",NA,NA,NA,19.5,"9961_1_2011-09-09",2011,9
9961,"annabessacook",2,"2011-09-09",5,"c",NA,NA,NA,19,"9961_2_2011-09-09",2011,9
9961,"annabessacook",2,"2012-05-23",5,"c",NA,NA,NA,19.5,"9961_2_2012-05-23",2012,5
9961,"annabessacook",1,"2012-05-23",6,"c",NA,NA,NA,18,"9961_1_2012-05-23",2012,5
9961,"annabessacook",2,"2012-06-15",5,"c",NA,NA,NA,18,"9961_2_2012-06-15",2012,6
9961,"annabessacook",1,"2012-06-15",6,"c",NA,NA,NA,18,"9961_1_2012-06-15",2012,6
9961,"annabessacook",1,"2012-07-12",4.5,"c",NA,NA,NA,20.5,"9961_1_2012-07-12",2012,7
9961,"annabessacook",2,"2012-07-12",4.5,"c",NA,NA,NA,19.5,"9961_2_2012-07-12",2012,7
9961,"annabessacook",2,"2012-08-21",5,"c",NA,NA,NA,20.5,"9961_2_2012-08-21",2012,8
9961,"annabessacook",1,"2012-08-21",5,"c",NA,NA,NA,19,"9961_1_2012-08-21",2012,8
9961,"annabessacook",1,"2012-09-17",7,"c",NA,NA,NA,20.5,"9961_1_2012-09-17",2012,9
9961,"annabessacook",2,"2012-09-17",5,"c",NA,NA,NA,20.5,"9961_2_2012-09-17",2012,9
9961,"annabessacook",1,"2012-10-24",9,"c",NA,NA,NA,21,"9961_1_2012-10-24",2012,10
9961,"annabessacook",2,"2012-10-24",5,"c",NA,NA,NA,21.5,"9961_2_2012-10-24",2012,10
9961,"annabessacook",2,"2013-05-23",6,"c",NA,NA,NA,21.5,"9961_2_2013-05-23",2013,5
9961,"annabessacook",1,"2013-05-23",9,"c",NA,NA,NA,20.5,"9961_1_2013-05-23",2013,5
9961,"annabessacook",2,"2013-06-14",5,"c",NA,NA,NA,20,"9961_2_2013-06-14",2013,6
9961,"annabessacook",1,"2013-06-14",7,"c",NA,NA,NA,20.5,"9961_1_2013-06-14",2013,6
9961,"annabessacook",1,"2013-07-02",5,"c",NA,NA,NA,20,"9961_1_2013-07-02",2013,7
9961,"annabessacook",2,"2013-07-02",4,"c",NA,NA,NA,20.5,"9961_2_2013-07-02",2013,7
9961,"annabessacook",1,"2013-08-05",4,"c",NA,NA,NA,20,"9961_1_2013-08-05",2013,8
9961,"annabessacook",2,"2013-08-05",4,"c",NA,NA,NA,21.5,"9961_2_2013-08-05",2013,8
9961,"annabessacook",1,"2013-08-20",5,"c",NA,NA,NA,21,"9961_1_2013-08-20",2013,8
9961,"annabessacook",2,"2013-08-20",5,"c",NA,NA,NA,21,"9961_2_2013-08-20",2013,8
9961,"annabessacook",1,"2013-09-04",5,"c",NA,NA,NA,20.5,"9961_1_2013-09-04",2013,9
9961,"annabessacook",2,"2013-09-04",4,"c",NA,NA,NA,21.5,"9961_2_2013-09-04",2013,9
9961,"annabessacook",2,"2013-09-20",5,"c",NA,NA,NA,22,"9961_2_2013-09-20",2013,9
9961,"annabessacook",1,"2013-09-20",7,"c",NA,NA,NA,20.5,"9961_1_2013-09-20",2013,9
9961,"annabessacook",1,"2013-10-10",8,"c",NA,NA,NA,21.5,"9961_1_2013-10-10",2013,10
9961,"annabessacook",1,"2014-05-22",8,"c",NA,NA,NA,19,"9961_1_2014-05-22",2014,5
9961,"annabessacook",2,"2014-05-22",5,"c",NA,NA,NA,18.5,"9961_2_2014-05-22",2014,5
9961,"annabessacook",2,"2014-06-25",5.5,"c",NA,NA,NA,19.5,"9961_2_2014-06-25",2014,6
9961,"annabessacook",1,"2014-06-25",6,"c",NA,NA,NA,19.5,"9961_1_2014-06-25",2014,6
9961,"annabessacook",1,"2014-07-24",5.5,"c",NA,NA,NA,20.5,"9961_1_2014-07-24",2014,7
9961,"annabessacook",2,"2014-07-24",5,"c",NA,NA,NA,20,"9961_2_2014-07-24",2014,7
9961,"annabessacook",2,"2014-08-06",5.5,"c",NA,NA,NA,20.5,"9961_2_2014-08-06",2014,8
9961,"annabessacook",1,"2014-08-06",5.5,"c",NA,NA,NA,20,"9961_1_2014-08-06",2014,8
9961,"annabessacook",2,"2014-08-20",5,"c",NA,NA,NA,20.5,"9961_2_2014-08-20",2014,8
9961,"annabessacook",1,"2014-09-05",5,"c",NA,NA,NA,21.5,"9961_1_2014-09-05",2014,9
9961,"annabessacook",2,"2014-10-06",5,"c",NA,NA,NA,20.5,"9961_2_2014-10-06",2014,10
9961,"annabessacook",1,"2014-10-06",8,"c",NA,NA,NA,21,"9961_1_2014-10-06",2014,10
9961,"annabessacook",2,"2015-05-21",999.9,"c",NA,NA,NA,NA,"9961_2_2015-05-21",2015,5
9961,"annabessacook",1,"2015-05-21",7,"c",NA,NA,NA,17.5,"9961_1_2015-05-21",2015,5
9961,"annabessacook",2,"2015-06-15",5,"c",NA,NA,NA,19,"9961_2_2015-06-15",2015,6
9961,"annabessacook",1,"2015-06-15",6,"c",NA,NA,NA,19,"9961_1_2015-06-15",2015,6
9961,"annabessacook",2,"2015-07-06",5,"c",NA,NA,NA,19.5,"9961_2_2015-07-06",2015,7
9961,"annabessacook",1,"2015-07-06",6,"c",NA,NA,NA,20,"9961_1_2015-07-06",2015,7
9961,"annabessacook",2,"2015-07-16",5,"c",NA,NA,NA,19.5,"9961_2_2015-07-16",2015,7
9961,"annabessacook",1,"2015-07-16",6,"c",NA,NA,NA,19.5,"9961_1_2015-07-16",2015,7
9961,"annabessacook",1,"2015-08-11",5.5,"c",NA,NA,NA,20,"9961_1_2015-08-11",2015,8
9961,"annabessacook",2,"2015-08-11",5.5,"c",NA,NA,NA,19.5,"9961_2_2015-08-11",2015,8
9961,"annabessacook",2,"2015-09-09",5,"c",NA,NA,NA,19,"9961_2_2015-09-09",2015,9
9961,"annabessacook",1,"2015-09-09",5,"c",NA,NA,NA,20.5,"9961_1_2015-09-09",2015,9
9961,"annabessacook",2,"2015-10-08",6,"c",NA,NA,NA,21,"9961_2_2015-10-08",2015,10
9961,"annabessacook",1,"2015-10-08",10,"c",NA,NA,NA,22,"9961_1_2015-10-08",2015,10
9961,"annabessacook",2,"2016-05-04",6,"c",NA,NA,NA,19,"9961_2_2016-05-04",2016,5
9961,"annabessacook",1,"2016-05-04",10,"c",NA,NA,NA,18.5,"9961_1_2016-05-04",2016,5
9961,"annabessacook",1,"2016-06-01",5,"c",NA,NA,NA,21,"9961_1_2016-06-01",2016,6
9961,"annabessacook",2,"2016-06-01",4,"c",NA,NA,NA,22.5,"9961_2_2016-06-01",2016,6
9961,"annabessacook",1,"2016-07-06",6,"c",NA,NA,NA,25.5,"9961_1_2016-07-06",2016,7
9961,"annabessacook",2,"2016-07-06",5.5,"c",NA,NA,NA,21.5,"9961_2_2016-07-06",2016,7
9961,"annabessacook",1,"2016-08-03",5,"c",NA,NA,NA,21.5,"9961_1_2016-08-03",2016,8
9961,"annabessacook",2,"2016-08-03",5,"c",NA,NA,NA,23,"9961_2_2016-08-03",2016,8
9961,"annabessacook",1,"2016-08-17",999.9,"c",NA,NA,NA,NA,"9961_1_2016-08-17",2016,8
9961,"annabessacook",2,"2016-08-31",5,"c",NA,NA,NA,22.5,"9961_2_2016-08-31",2016,8
9961,"annabessacook",1,"2016-08-31",7,"c",NA,NA,NA,21,"9961_1_2016-08-31",2016,8
9961,"annabessacook",2,"2016-09-29",999.9,"c",NA,NA,NA,NA,"9961_2_2016-09-29",2016,9
9961,"annabessacook",1,"2016-09-29",999.9,"c",NA,NA,NA,NA,"9961_1_2016-09-29",2016,9
9961,"annabessacook",2,"2016-10-19",999.9,"c",NA,NA,NA,NA,"9961_2_2016-10-19",2016,10
9961,"annabessacook",2,"2017-05-12",6,"c",NA,NA,NA,18.5,"9961_2_2017-05-12",2017,5
9961,"annabessacook",1,"2017-05-12",9,"c",NA,NA,NA,19,"9961_1_2017-05-12",2017,5
9961,"annabessacook",2,"2017-06-08",6,"c",NA,NA,NA,19.5,"9961_2_2017-06-08",2017,6
9961,"annabessacook",1,"2017-06-08",8,"c",NA,NA,NA,19,"9961_1_2017-06-08",2017,6
9961,"annabessacook",1,"2017-07-06",6,"c",NA,NA,NA,20,"9961_1_2017-07-06",2017,7
9961,"annabessacook",2,"2017-07-06",5,"c",NA,NA,NA,20.5,"9961_2_2017-07-06",2017,7
9961,"annabessacook",1,"2017-07-19",6,"c",NA,NA,NA,20.5,"9961_1_2017-07-19",2017,7
9961,"annabessacook",2,"2017-07-31",5,"c",NA,NA,NA,21,"9961_2_2017-07-31",2017,7
9961,"annabessacook",1,"2017-07-31",5.5,"c",NA,NA,NA,21,"9961_1_2017-07-31",2017,7
9961,"annabessacook",1,"2017-08-15",6,"c",NA,NA,NA,21.5,"9961_1_2017-08-15",2017,8
9961,"annabessacook",2,"2017-08-30",5.5,"c",NA,NA,NA,20.5,"9961_2_2017-08-30",2017,8
9961,"annabessacook",1,"2017-08-30",6,"c",NA,NA,NA,21,"9961_1_2017-08-30",2017,8
9961,"annabessacook",1,"2017-09-27",7,"c",NA,NA,NA,21,"9961_1_2017-09-27",2017,9
9961,"annabessacook",2,"2017-09-27",5,"c",NA,NA,NA,21.5,"9961_2_2017-09-27",2017,9
9961,"annabessacook",2,"2017-11-01",5,"c",NA,NA,NA,21,"9961_2_2017-11-01",2017,11
9961,"annabessacook",1,"2017-11-01",9,"c",NA,NA,NA,20.5,"9961_1_2017-11-01",2017,11
9961,"annabessacook",1,"2018-05-21",8,"c",NA,NA,NA,19.5,"9961_1_2018-05-21",2018,5
9961,"annabessacook",2,"2018-05-21",6,"c",NA,NA,NA,18.5,"9961_2_2018-05-21",2018,5
9961,"annabessacook",1,"2018-06-08",7,"c",NA,NA,NA,19.5,"9961_1_2018-06-08",2018,6
9961,"annabessacook",2,"2018-06-08",5,"c",NA,NA,NA,19.5,"9961_2_2018-06-08",2018,6
9961,"annabessacook",1,"2018-06-20",6,"c",NA,NA,NA,19,"9961_1_2018-06-20",2018,6
9961,"annabessacook",2,"2018-06-20",5,"c",NA,NA,NA,19.5,"9961_2_2018-06-20",2018,6
9961,"annabessacook",1,"2018-07-02",7,"c",NA,NA,NA,19,"9961_1_2018-07-02",2018,7
9961,"annabessacook",2,"2018-07-02",5,"c",NA,NA,NA,20,"9961_2_2018-07-02",2018,7
9961,"annabessacook",1,"2018-07-18",6,"c",NA,NA,NA,21.5,"9961_1_2018-07-18",2018,7
9961,"annabessacook",2,"2018-07-18",5.5,"c",NA,NA,NA,22,"9961_2_2018-07-18",2018,7
9961,"annabessacook",1,"2018-08-01",6,"c",NA,NA,NA,19.5,"9961_1_2018-08-01",2018,8
9961,"annabessacook",2,"2018-08-01",5,"c",NA,NA,NA,21.5,"9961_2_2018-08-01",2018,8
9961,"annabessacook",2,"2018-08-14",4.5,"c",NA,NA,NA,21,"9961_2_2018-08-14",2018,8
9961,"annabessacook",1,"2018-08-14",5,"c",8.37,6,NA,21,"9961_1_2018-08-14",2018,8
9961,"annabessacook",1,"2018-08-29",6,"c",NA,NA,NA,21.5,"9961_1_2018-08-29",2018,8
9961,"annabessacook",2,"2018-08-29",5,"c",NA,NA,NA,22.5,"9961_2_2018-08-29",2018,8
9961,"annabessacook",1,"2018-09-12",7,"c",NA,NA,NA,21,"9961_1_2018-09-12",2018,9
9961,"annabessacook",2,"2018-09-12",5.5,"c",NA,NA,NA,21.5,"9961_2_2018-09-12",2018,9
9961,"annabessacook",1,"2018-09-25",8,"c",NA,NA,NA,22,"9961_1_2018-09-25",2018,9
9961,"annabessacook",2,"2018-09-25",6,"c",NA,NA,NA,21,"9961_2_2018-09-25",2018,9
9961,"annabessacook",1,"2018-10-09",9,"c",NA,NA,NA,21.5,"9961_1_2018-10-09",2018,10
9961,"annabessacook",2,"2018-10-09",6,"c",NA,NA,NA,21,"9961_2_2018-10-09",2018,10
9961,"annabessacook",2,"2018-10-25",5,"c",NA,NA,NA,21.5,"9961_2_2018-10-25",2018,10
9961,"annabessacook",1,"2018-10-25",9,"c",NA,NA,NA,22,"9961_1_2018-10-25",2018,10
9961,"annabessacook",2,"2019-05-13",5.5,"c",NA,NA,NA,15,"9961_2_2019-05-13",2019,5
9961,"annabessacook",1,"2019-05-13",9,"c",NA,NA,NA,14.5,"9961_1_2019-05-13",2019,5
9961,"annabessacook",2,"2019-06-17",5,"c",NA,NA,NA,20,"9961_2_2019-06-17",2019,6
9961,"annabessacook",1,"2019-06-17",5,"c",NA,NA,NA,21,"9961_1_2019-06-17",2019,6
9961,"annabessacook",1,"2019-07-08",5,"c",NA,NA,NA,21,"9961_1_2019-07-08",2019,7
9961,"annabessacook",2,"2019-07-08",5,"c",NA,NA,NA,20.5,"9961_2_2019-07-08",2019,7
9961,"annabessacook",2,"2019-08-06",5,"c",NA,NA,NA,20.5,"9961_2_2019-08-06",2019,8
9961,"annabessacook",1,"2019-08-06",5,"c",NA,NA,NA,21.5,"9961_1_2019-08-06",2019,8
9961,"annabessacook",1,"2019-09-05",6.5,"c",NA,NA,NA,21,"9961_1_2019-09-05",2019,9
9961,"annabessacook",2,"2019-09-05",5.5,"c",NA,NA,NA,20.5,"9961_2_2019-09-05",2019,9
9961,"annabessacook",2,"2019-10-03",5.5,"c",NA,NA,NA,22,"9961_2_2019-10-03",2019,10
9961,"annabessacook",1,"2019-10-03",8.5,"c",NA,NA,NA,21.5,"9961_1_2019-10-03",2019,10
9961,"annabessacook",1,"2020-06-18",7,"c",NA,NA,NA,20.5,"9961_1_2020-06-18",2020,6
9961,"annabessacook",2,"2020-06-18",5,"c",NA,NA,NA,20,"9961_2_2020-06-18",2020,6
9961,"annabessacook",1,"2020-07-09",6,"c",NA,NA,NA,19.5,"9961_1_2020-07-09",2020,7
9961,"annabessacook",2,"2020-07-09",5.5,"c",NA,NA,NA,20,"9961_2_2020-07-09",2020,7
9961,"annabessacook",1,"2020-08-07",5.5,"c",NA,NA,NA,20.5,"9961_1_2020-08-07",2020,8
9961,"annabessacook",2,"2020-08-07",5,"c",NA,NA,NA,21.5,"9961_2_2020-08-07",2020,8
9961,"annabessacook",2,"2020-09-15",5,"c",NA,NA,NA,20,"9961_2_2020-09-15",2020,9
9961,"annabessacook",1,"2020-09-15",8,"c",NA,NA,NA,20.5,"9961_1_2020-09-15",2020,9
9961,"annabessacook",1,"2020-10-15",9,"c",NA,NA,NA,NA,"9961_1_2020-10-15",2020,10
